rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
7003,13:25.20,,Loic SCOMPARIN,2001-05-23,FRA,7f10,"LAZ Wien, Wien (AUT)",2025-06-14,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.2,AUT,24.0,2025
7003,13:25.2h,,Emiel PUTTEMANS,1947-10-08,BEL,1,Oslo (NOR),1973-08-05,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.2,NOR,25.0,1973
7003,13:25.2h,,Anders GÄRDERUD,1946-08-28,SWE,1,Göteborg (SWE),1974-08-13,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.2,SWE,27.0,1974
7003,13:25.2h,,Mike MCLEOD,1952-01-25,GBR,1,Nijmegen (NED),1977-08-17,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.2,NED,25.0,1977
7003,13:25.2h,,Wilbeforce TALEL KAPKENY,1980-01-10,KEN,1,Nairobi (KEN),2000-07-11,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.2,KEN,20.0,2000
7003,13:25.20,,Jakob INGEBRIGTSEN,2000-09-19,NOR,4h1,"Khalifa International Stadium, Doha (QAT)",2019-09-27,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.2,QAT,19.0,2019
7003,13:25.20,,James Kamau KARIUKI,1972-01-18,KEN,1,Bruxelles (BEL),1994-08-19,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.2,BEL,22.0,1994
7013,13:25.21,,Craig MOTTRAM,1980-06-18,AUS,6,Manchester (GBR),2002-07-31,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.21,GBR,22.0,2002
7013,13:25.21,,Efrem GIDEY,2000-09-03,IRL,5,"Morton Stadium, Santry, Dublin (IRL)",2025-07-11,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.21,IRL,24.0,2025
7013,13:25.21,,Silas KIPRUTO,1984-09-26,KEN,7,"Gottlieb-Daimler Stadion, Stuttgart (GER)",2008-09-14,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.21,GER,23.0,2008
7013,13:25.21,,William KALYA,1974-08-04,KEN,3,Lisboa (POR),1998-06-20,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.21,POR,23.0,1998
7013,13:25.21,,Dejeni REGASSA,1989-04-18,BRN,6h2,"Luzhniki Stadion, Moskva (RUS)",2013-08-13,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.21,RUS,24.0,2013
7018,13:25.22,,Doug PADILLA,1956-10-04,USA,2,"Eugene, OR (USA)",1990-06-01,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.22,USA,33.0,1990
7018,13:25.22,,Soufiane BOUCHIKHI,1990-03-22,BEL,10,"Olympiastadion, Berlin (GER)",2018-08-11,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.22,GER,28.0,2018
7018,13:25.22,,Amos KURGAT,1992-03-07,KEN,2f1,"Athletics Stadium, Shibetsu (JPN)",2021-07-03,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.22,JPN,29.0,2021
7018,13:25.22,,Antonio SERRANO,1965-03-08,ESP,7,Sevilla (ESP),1993-06-05,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.22,ESP,28.0,1993
7018,13:25.22,,Wilson Nyakamba OMWOYO,1965-11-25,KEN,10,Gateshead (GBR),1995-07-02,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.22,GBR,29.0,1995
7023,13:25.23,,Wesley LEDAMA,1999-07-02,KEN,3f3,"Yanmar Stadium Nagai, Osaka (JPN)",2019-09-22,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.23,JPN,20.0,2019
7023,13:25.23,,Amanuel MESEL,1990-12-29,ERI,4,Bilbao (ESP),2008-06-21,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.23,ESP,17.0,2008
7023,13:25.23,,Hayle IBRAHIMOV,1990-01-18,AZE,1h1,"Olympic Stadium, London (GBR)",2012-08-08,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.23,GBR,22.0,2012
7023,13:25.23,,Chris DERRICK,1990-10-17,USA,15,"Boudewijnstadion, Bruxelles (BEL)",2015-09-11,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.23,BEL,24.0,2015
645,13:25.23,,Amanuel MESEL,1990-12-29,ERI,4,Bilbao (ESP),2008-06-21,1119.0,5000-metres,middlelong,male,u20,5000-metres,track,805.23,ESP,17.0,2008
7027,13:25.24,,Kazuhiro MAEDA,1981-04-19,JPN,23f2,Heusden-Zolder (BEL),2008-07-20,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.24,BEL,27.0,2008
646,13:25.24,,Micah Kemboi KOGO,1986-06-30,KEN,1,Castleisland (IRL),2005-08-18,1119.0,5000-metres,middlelong,male,u20,5000-metres,track,805.24,IRL,19.0,2005
7027,13:25.24,,Alex Kipirech KIPCHIRCHIR,2002-11-12,KEN,3f18,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",2022-10-02,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.24,JPN,19.0,2022
7027,13:25.24,,Johana MAINA,1990-12-24,KEN,2f30,Yokohama (JPN),2015-06-07,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.24,JPN,24.0,2015
7027,13:25.24,,Richard RINGER,1989-02-27,GER,10,"Olympiastadion, Berlin (GER)",2014-08-31,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.24,GER,25.0,2014
7027,13:25.24,,Anthony FAMIGLIETTI,1978-11-08,USA,8f1,Heusden-Zolder (BEL),2009-07-18,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.24,BEL,30.0,2009
7027,13:25.24,,Micah Kemboi KOGO,1986-06-30,KEN,1,Castleisland (IRL),2005-08-18,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.24,IRL,19.0,2005
7033,13:25.25,,Mo FARAH,1983-03-23,GBR,3h1,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-17,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.25,BRA,33.0,2016
7033,13:25.25,,Jonny DANIELSSON,1964-09-04,SWE,8sf2,"Olympic Stadium, Seoul (KOR)",1988-09-29,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.25,KOR,24.0,1988
7033,13:25.25,,Obed MUTANYA,1981-08-10,ZAM,8,San Sebastián (ESP),2001-08-18,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.25,ESP,20.0,2001
7036,13:25.26,,John TREACY,1957-06-04,IRL,7,La Coruña (ESP),1987-08-05,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.26,ESP,30.0,1987
7036,13:25.26,,Abderrazak BOUNOUR,1957-01-11,ALG,4,Firenze (ITA),1984-06-13,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.26,ITA,27.0,1984
7038,13:25.27,,Tom MORTIMER,1999-01-07,GBR,3,"Stade Jean Jacoby, Schifflange (LUX)",2023-07-30,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.27,LUX,24.0,2023
7038,13:25.27,,Mark Kosgei KIPTOO,1976-06-21,KEN,2,Nairobi (KEN),2010-08-28,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.27,KEN,34.0,2010
7038,13:25.27,,Haile GEBRSELASSIE,1973-04-18,ETH,1h3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-14,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.27,GER,20.0,1993
7038,13:25.27,,Mathias NTAWULIKURA,1964-07-14,RWA,1,Bologna (ITA),1994-09-02,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.27,ITA,30.0,1994
7038,13:25.27,,Shem KORORIA,1972-09-25,KEN,3h3,"Ullevi Stadium, Göteborg (SWE)",1995-08-11,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.27,SWE,22.0,1995
7038,13:25.27,,Chala REGASA,1997-04-30,ETH,1f1,Nijmegen (NED),2018-06-08,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.27,NED,21.0,2018
7038,13:25.27,,Gideon Kipkertich RONO,2003-02-22,KEN,2,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",2023-09-24,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.27,JPN,20.0,2023
7045,13:25.28,,Justyn KNIGHT,1996-07-19,CAN,8,"Griswold Stadium, Portland, OR (USA)",2025-06-15,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.28,USA,28.0,2025
7045,13:25.28,,Alex CHERONO,2000-02-28,KEN,1f4,"Chukyo Univ. Stadium, Toyota (JPN)",2020-09-26,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.28,JPN,20.0,2020
7045,13:25.28,,Benson KIPLANGAT,2003-06-17,KEN,3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-09-18,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.28,KEN,18.0,2021
647,13:25.28,,Benson KIPLANGAT,2003-06-17,KEN,3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-09-18,1119.0,5000-metres,middlelong,male,u20,5000-metres,track,805.28,KEN,18.0,2021
7045,13:25.28,,Paul Kipngetich TANUI,1990-12-22,KEN,2,Hiroshima (JPN),2016-04-29,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.28,JPN,25.0,2016
7049,13:25.29,,Valeriy ABRAMOV,1956-08-22,URS,3,Tokyo (JPN),1982-09-24,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.29,JPN,26.0,1982
7049,13:25.29,,Alberto GARCÍA,1971-02-22,ESP,1,Bari (ITA),1997-06-16,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.29,ITA,26.0,1997
7049,13:25.29,,Nico YOUNG,2002-07-27,USA,1,"The Track at New Balance, Boston, MA (USA) (i)",2024-03-08,1168.0,5000-metres,middlelong,male,senior,5000-metres,track,805.29,USA,21.0,2024
648,13:25.29,,Mogeni Benuel MAGOMA,2001-03-11,KEN,5f4,"Prefectural Stadium, Kumagaya (JPN)",2020-09-20,1119.0,5000-metres,middlelong,male,u20,5000-metres,track,805.29,JPN,19.0,2020
7049,13:25.29,,Chris THOMPSON,1981-04-17,GBR,11,"Palo Alto, CA (USA)",2018-05-03,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.29,USA,37.0,2018
7049,13:25.29,,Mogeni Benuel MAGOMA,2001-03-11,KEN,5f4,"Prefectural Stadium, Kumagaya (JPN)",2020-09-20,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.29,JPN,19.0,2020
7054,13:25.3h,,Luigi ZARCONE,1950-06-18,ITA,2,Milano (ITA),1977-07-02,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.3,ITA,27.0,1977
7054,13:25.3h,,Rod DIXON,1950-07-13,NZL,1,Christchurch (NZL),1978-01-21,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.3,NZL,27.0,1978
7054,13:25.30,,Habte JIFAR,1976-01-29,ETH,3,Kerkrade (NED),1996-05-17,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.3,NED,20.0,1996
7054,13:25.30,,Thierry NDIKUMWENAYO,1997-03-26,BDI,4,"Estadio Iberoamericano, Huelva (ESP)",2021-06-03,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.3,ESP,24.0,2021
7054,13:25.30,,Khalid SKAH,1967-01-29,MAR,2,Kerkrade (NED),1997-05-24,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.3,NED,30.0,1997
7054,13:25.3h,,Tom NYARIKI,1971-09-27,KEN,1,Nairobi (KEN),1998-06-06,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.3,KEN,26.0,1998
7054,13:25.30,,Kotaro SHINOHARA,2002-09-03,JPN,4f3,"Egao Kenko Stadium, Kumamoto (JPN)",2025-04-12,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.3,JPN,22.0,2025
7054,13:25.30,,Alfred BARKACH,1997-03-02,KEN,7f1,Oordegem (BEL),2017-05-27,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.3,BEL,20.0,2017
7062,13:25.31,,Ben CONNOR,1992-10-17,GBR,11,"Olympiastadion, Berlin (GER)",2018-08-11,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.31,GER,25.0,2018
7062,13:25.31,,James Mwangi MURIGI,1986-07-15,KEN,3,Hiroshima (JPN),2006-04-29,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.31,JPN,19.0,2006
7064,13:25.32,,Charles NDUNGU,1996-02-20,KEN,1f3,Kumamoto (JPN),2016-04-02,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.32,JPN,20.0,2016
7064,13:25.32,,Boaz CHEBOIYWO,1978-08-02,KEN,2,Uden (NED),2007-08-04,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.32,NED,29.0,2007
7064,13:25.32,,Philip MOSIMA,1977-01-02,KEN,1,Nobeoka (JPN),2004-05-22,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.32,JPN,27.0,2004
7064,13:25.32,,Carlos LOPES,1947-02-18,POR,2,Zürich (SUI),1976-08-18,1119.0,5000-metres,middlelong,male,senior,5000-metres,track,805.32,SUI,29.0,1976
7068,13:25.33,,Charles Kipkoech CHERUIYOT,1964-12-02,KEN,1,München (GER),1983-07-26,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.33,GER,18.0,1983
7068,13:25.33,,Abdessamad OUKHELFEN,1998-12-18,ESP,8,"Hayward Field, Eugene, OR (USA)",2022-05-27,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.33,USA,23.0,2022
7068,13:25.33,,Tesfaye CHERU,1993-03-02,ETH,5,"Le Grand Stade, Marrakech (MAR)",2014-06-08,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.33,MAR,21.0,2014
7068,13:25.33,,Imane MERGA,1988-10-15,ETH,14,"Letzigrund, Zürich (SUI)",2014-08-28,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.33,SUI,25.0,2014
7068,13:25.33,,Tariq Ahmed AL AMRI,1990-12-23,KSA,7f1,Carquefou (FRA),2017-06-23,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.33,FRA,26.0,2017
649,13:25.33,,Charles Kipkoech CHERUIYOT,1964-12-02,KEN,1,München (GER),1983-07-26,1118.0,5000-metres,middlelong,male,u20,5000-metres,track,805.33,GER,18.0,1983
650,13:25.34,,Josphat Kipkoech BETT,1990-06-12,KEN,3,Daegu (KOR),2009-09-25,1118.0,5000-metres,middlelong,male,u20,5000-metres,track,805.34,KOR,19.0,2009
650,13:25.34,,Abel YAGUT,1984-12-26,KEN,6,Naimette-Xhovémont (BEL),2003-09-02,1118.0,5000-metres,middlelong,male,u20,5000-metres,track,805.34,BEL,18.0,2003
7073,13:25.34,,Pablo OLMEDO,1975-05-08,MEX,6,Nürnberg (GER),1999-06-13,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.34,GER,24.0,1999
7073,13:25.34,,Abel YAGUT,1984-12-26,KEN,6,Naimette-Xhovémont (BEL),2003-09-02,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.34,BEL,18.0,2003
7073,13:25.34,,Nick MCCORMICK,1981-09-11,GBR,16,"Estadio Iberoamericano, Huelva (ESP)",2006-06-20,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.34,ESP,24.0,2006
7073,13:25.34,,Derege TADESE,,ETH,6,Beograd (SRB),2007-05-29,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.34,SRB,,2007
7073,13:25.34,,Josphat Kipkoech BETT,1990-06-12,KEN,3,Daegu (KOR),2009-09-25,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.34,KOR,19.0,2009
7073,13:25.34,,Charles PHILIBERT-THIBOUTOT,1990-12-31,CAN,14,"Drake Stadium, Los Angeles, CA (USA)",2023-05-26,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.34,USA,32.0,2023
7073,13:25.34,,Mohamed AMYN,1976-03-25,MAR,15,Paris (FRA),2003-07-04,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.34,FRA,27.0,2003
7080,13:25.35,,Mohammed AHMED,1991-01-05,CAN,5h1,"Khalifa International Stadium, Doha (QAT)",2019-09-27,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.35,QAT,28.0,2019
7080,13:25.35,,Muktar EDRIS,1994-01-14,ETH,2,Rovereto (ITA),2014-09-02,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.35,ITA,20.0,2014
7080,13:25.35,,Domingos CASTRO,1963-11-22,POR,7,Zürich (SUI),1992-08-19,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.35,SUI,28.0,1992
7080,13:25.35,,António PINTO,1966-03-22,POR,2,Maia (POR),1992-07-08,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.35,POR,26.0,1992
7080,13:25.35,,Leonard KORIR,1986-12-10,KEN,8f1,"Palo Alto, CA (USA)",2016-05-01,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.35,USA,29.0,2016
7085,13:25.36,,Matt TEGENKAMP,1982-01-19,USA,6,"Carson, CA (USA)",2005-06-24,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.36,USA,23.0,2005
7085,13:25.36,,Wilson Kipkemei BUSIENEI,1981-08-18,UGA,8h1,"Olympiastadion, Helsinki (FIN)",2005-08-11,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.36,FIN,23.0,2005
7085,13:25.36,,Jimmy GRESSIER,1997-05-04,FRA,8,"International Stadium, Gateshead (GBR)",2021-05-23,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.36,GBR,24.0,2021
7085,13:25.36,,Alistair Ian CRAGG,1980-06-13,IRL,4,"Icahn Stadium, New York, NY (USA)",2008-05-31,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.36,USA,27.0,2008
7085,13:25.36,,Stephane FRANKE,1964-02-12,GER,3,London (GBR),1993-09-10,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.36,GBR,29.0,1993
7085,13:25.36,,Antonio PRIETO,1958-01-11,ESP,2,La Coruña (ESP),1990-07-26,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.36,ESP,32.0,1990
7091,13:25.37,,Brian FAY,1998-11-09,IRL,13,"Suzhou Olympic Sports Centre, Suzhou (CHN)",2024-04-27,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.37,CHN,25.0,2024
7091,13:25.37,,Drew BOSLEY,2000-10-08,USA,12,"Jack Kemp Stadium - Occidental College, Los Angeles, CA (USA)",2025-07-12,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.37,USA,24.0,2025
7091,13:25.37,,Julius GITAHI,1978-04-29,KEN,1,Tokyo (JPN),1998-09-19,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.37,JPN,20.0,1998
7091,13:25.37,,David KIMANI,1977-02-20,KEN,1,"Tuscaloosa, AL (USA)",2000-03-25,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.37,USA,23.0,2000
7091,13:25.37,,Erik SJÖQVIST,1972-12-04,SWE,19,Heusden-Zolder (BEL),2007-07-28,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.37,BEL,34.0,2007
7091,13:25.37,,Gideon NGATUNYI,1986-10-10,KEN,1,Yokohama (JPN),2007-10-21,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.37,JPN,21.0,2007
7097,13:25.38,,Gary STAINES,1963-07-03,GBR,2,Rieti (ITA),1988-08-31,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.38,ITA,25.0,1988
7097,13:25.38,,Klaus-Peter HILDENBRAND,1952-09-11,FRG,3,"Olympic Stadium, Montréal (CAN)",1976-07-30,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.38,CAN,23.0,1976
7097,13:25.38,,Matthew LANE,1977-09-05,USA,2,"Palo Alto, CA (USA)",2001-05-04,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.38,USA,23.0,2001
7097,13:25.38,,Kennedy KITHUKA,1989-06-04,KEN,1,"Fayetteville, AR (USA) (i)",2013-03-08,1167.0,5000-metres,middlelong,male,senior,5000-metres,track,805.38,USA,23.0,2013
7097,13:25.38,,Brett ROBINSON,1991-05-08,AUS,7h1,"Luzhniki Stadion, Moskva (RUS)",2013-08-13,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.38,RUS,22.0,2013
7097,13:25.38,,Parker WOLFE,2003-07-27,USA,2f1,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",2023-04-21,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.38,USA,19.0,2023
7097,13:25.38,,Paul William EVANS,1961-04-13,GBR,4,Helsinki (FIN),1995-06-28,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.38,FIN,34.0,1995
7097,13:25.38,,Angelo CAROSI,1964-01-20,ITA,4,Rieti (ITA),1993-09-05,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.38,ITA,29.0,1993
7105,13:25.39,,Benjamin FLANAGAN,1995-01-11,CAN,4,"Drake Stadium, Des Moines, IA (USA)",2021-04-23,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.39,USA,26.0,2021
7105,13:25.39,,Dennis JENSEN,1969-09-11,DEN,11,Hechtel (BEL),2000-08-05,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.39,BEL,30.0,2000
7105,13:25.39,,Günther WEIDLINGER,1978-04-05,AUT,3,"AC Gianni Brera, Milano (ITA)",2005-06-01,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.39,ITA,27.0,2005
7105,13:25.39,,Rudy CHAPA,1957-11-07,USA,2,"Champaign, IL (USA)",1979-06-02,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.39,USA,21.0,1979
7105,13:25.39,,John DOHERTY,1961-07-22,IRL,2,"Estadio Olímpico, Barcelona (ESP)",1989-09-10,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.39,ESP,28.0,1989
7105,13:25.39,,Leonard BARSOTON,1994-10-21,KEN,1f1,Yokohama (JPN),2014-09-28,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.39,JPN,19.0,2014
7111,13:25.4h,,Paul TERGAT,1969-06-17,KEN,3,Nairobi (KEN),2000-07-22,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.4,KEN,31.0,2000
7111,13:25.40,,Stephen KISSA,1988-12-01,UGA,9,"Shanghai Stadium, Shanghai (CHN)",2018-05-12,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.4,CHN,29.0,2018
7111,13:25.4h,,Emmanuel KIPSANG,1991-06-13,KEN,3,Nairobi (KEN),2015-07-11,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.4,KEN,24.0,2015
7111,13:25.40,,John NGUGI,1962-05-10,KEN,4,"Stade Louis II, Monaco (MON)",1989-09-01,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.4,MON,27.0,1989
7111,13:25.40,,Bruno TOLEDO,1973-11-23,ESP,16,"Stadio Olimpico, Roma (ITA)",1998-07-14,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.4,ITA,24.0,1998
7111,13:25.40,,Larbi ZEROUAL,1971-01-10,FRA,13,Paris (FRA),1996-06-28,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.4,FRA,25.0,1996
7111,13:25.40,,Emil DANIELSSON,1997-09-05,SWE,4f1,"Olympiastadion, Stockholm (SWE)",2025-05-17,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.4,SWE,27.0,2025
7111,13:25.40,,Mike FOPPEN,1996-11-29,NED,2,"Manchester Regional Arena, Manchester (GBR)",2022-06-03,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.4,GBR,25.0,2022
7119,13:25.41,,Jonas RAESS,1994-03-08,SUI,15f1,"LAZ Wien, Wien (AUT)",2024-06-22,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.41,AUT,30.0,2024
7119,13:25.41,,Paul Kipngetich TANUI,1990-12-22,KEN,10f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2020-02-28,1167.0,5000-metres,middlelong,male,senior,5000-metres,track,805.41,USA,29.0,2020
7119,13:25.41,,Toshiaki KAMATA,1951-11-03,JPN,5,Stockholm (SWE),1977-07-05,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.41,SWE,25.0,1977
7119,13:25.41,,Craig VIRGIN,1955-08-02,USA,7,Stockholm (SWE),1978-07-04,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.41,SWE,22.0,1978
7119,13:25.41,,Zane ROBERTSON,1989-11-14,NZL,2,Auckland (NZL),2015-02-26,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.41,NZL,25.0,2015
7119,13:25.41,,Ali KAYA,1994-04-20,TUR,1,Rovereto (ITA),2015-09-08,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.41,ITA,21.0,2015
7119,13:25.41,,Brendan FOSTER,1948-01-12,GBR,2,Edinburgh (GBR),1978-07-16,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.41,GBR,30.0,1978
7126,13:25.42,,Birhanu BALEW,1996-02-27,BRN,3,Rovereto (ITA),2016-09-06,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.42,ITA,20.0,2016
7126,13:25.42,,Theo QUAX,1999-12-27,NZL,9,"Griswold Stadium, Portland, OR (USA)",2025-06-15,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.42,USA,25.0,2025
7126,13:25.42,,Daniel NDIRITU,2004-06-06,KEN,3f3,"Egao Kenko Stadium, Kumamoto (JPN)",2024-04-13,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.42,JPN,19.0,2024
7126,13:25.42,,Hassan HIRT,1980-01-16,FRA,7,Rio de Janeiro (BRA),2011-07-23,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.42,BRA,31.0,2011
7130,13:25.43,,Hazuma HATTORI,1995-02-07,JPN,7f2,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",2025-06-01,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.43,JPN,30.0,2025
7130,13:25.43,,Domingos CASTRO,1963-11-22,POR,1,Paris-St-Denis (FRA),1987-06-11,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.43,FRA,23.0,1987
7130,13:25.43,,Chris KELONG,1976-12-10,KEN,9,St-Denis (FRA),1996-06-03,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.43,FRA,19.0,1996
7133,13:25.44,,Enrique MOLINA,1968-02-25,ESP,15,Zürich (SUI),1999-08-11,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.44,SUI,31.0,1999
7133,13:25.44,,Alberto GARCÍA,1971-02-22,ESP,9h1,"Olympiastadion, Helsinki (FIN)",2005-08-11,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.44,FIN,34.0,2005
7133,13:25.44,,Nick ROSE,1951-12-30,GBR,3,London (GBR),1978-06-24,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.44,GBR,26.0,1978
7136,13:25.45,,Charles Kipkoech CHERUIYOT,1964-12-02,KEN,1,Paris-St-Denis (FRA),1989-06-23,1118.0,5000-metres,middlelong,male,senior,5000-metres,track,805.45,FRA,24.0,1989
