rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
403,42.49,,Russia,,RUS,2sf2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1200,4x100-metres-relay,relays,female,senior
403,42.49,,United States,,USA,1h1,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996,1200,4x100-metres-relay,relays,female,senior
403,42.49,,Russia,,RUS,1,"Petrovskiy Stadium, St. Petersburg (RUS)",27 JUN 1998,1200,4x100-metres-relay,relays,female,senior
403,42.49,,France,,FRA,1h2,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,1200,4x100-metres-relay,relays,female,senior
403,42.49,,Germany,,GER,2,"Parc des Sports, Annecy (FRA)",22 JUN 2002,1200,4x100-metres-relay,relays,female,senior
403,42.49,,United States,,USA,2,"Stade Louis II, Monaco (MON)",29 JUL 2008,1200,4x100-metres-relay,relays,female,senior
403,42.49,,Texas A&M,,USA,1f1,"Austin, TX (USA)",29 MAY 2010,1200,4x100-metres-relay,relays,female,senior
403,42.49,,Louisiana State,,INT,1,"Baton Rouge, LA (USA)",28 APR 2018,1200,4x100-metres-relay,relays,female,senior
403,42.49,,Kentucky,,INT,1h1,"Tampa, FL (USA)",26 MAY 2018,1200,4x100-metres-relay,relays,female,senior
403,42.49,,Germany,,GER,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,1200,4x100-metres-relay,relays,female,senior
403,42.49,,Switzerland,,SUI,2,"Letzigrund, Zürich (SUI)",30 AUG 2018,1200,4x100-metres-relay,relays,female,senior
403,42.49,,Italy,,ITA,4,"Nemzeti Atlétikai Központ, Budapest (HUN)",26 AUG 2023,1200,4x100-metres-relay,relays,female,senior
403,42.49,,LSU,,INT,3f2,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1200,4x100-metres-relay,relays,female,senior
417,42.50,,German Democratic Republic,,GDR,1,Karl Marx Stadt (GDR),29 MAY 1976,1199,4x100-metres-relay,relays,female,senior
417,42.50,,Louisiana State,,USA,1,"Provo, UT (USA)",02 JUN 1989,1199,4x100-metres-relay,relays,female,senior
417,42.50,,United States,,USA,2h1,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992,1199,4x100-metres-relay,relays,female,senior
417,42.50,,Russia,,RUS,5,"Olympic Stadium, Athina (GRE)",09 AUG 1997,1199,4x100-metres-relay,relays,female,senior
417,42.50,,Jamaica,,JAM,1h1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015,1199,4x100-metres-relay,relays,female,senior
417,42.50,,Ukraine,,UKR,1f1,"Olympic Stadium, Cheboksary (RUS)",20 JUN 2015,1199,4x100-metres-relay,relays,female,senior
417,42.50,,Switzerland,,SUI,3h1,"Olympic Stadium, London (GBR)",12 AUG 2017,1199,4x100-metres-relay,relays,female,senior
417,42.50,,Jamaica,,JAM,2h2,"Olympic Stadium, London (GBR)",12 AUG 2017,1199,4x100-metres-relay,relays,female,senior
417,42.50,,Louisiana State,,USA,1,"Baton Rouge, LA (USA)",07 APR 2018,1199,4x100-metres-relay,relays,female,senior
417,42.50,,United States,,USA,1,Toronto (CAN),12 AUG 2018,1199,4x100-metres-relay,relays,female,senior
417,42.50,,PR of China,,CHN,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1199,4x100-metres-relay,relays,female,senior
417,42.50,,Netherlands,,NED,5,"Olympic Stadium, London (GBR)",20 JUL 2024,1199,4x100-metres-relay,relays,female,senior
417,42.50,,Canada,,CAN,4h2,"Stade de France, Paris (FRA)",08 AUG 2024,1199,4x100-metres-relay,relays,female,senior
417,42.50,,Jamaica,,JAM,2,"Olympic Stadium, London (GBR)",19 JUL 2025,1199,4x100-metres-relay,relays,female,senior
431,42.51,,German Democratic Republic,,GDR,1,"Stadio Olimpico, Roma (ITA)",08 SEP 1974,1199,4x100-metres-relay,relays,female,senior
431,42.51,,Germany,,GER,3sf2,"Olympic Stadium, Athina (GRE)",08 AUG 1997,1199,4x100-metres-relay,relays,female,senior
431,42.51,,Adidas,,INT,1,"Philadelphia, PA (USA)",25 APR 1998,1199,4x100-metres-relay,relays,female,senior
431,42.51,,Ukraine,,UKR,3,"DS, Daegu (KOR)",04 SEP 2011,1199,4x100-metres-relay,relays,female,senior
431,42.51,,Germany,,GER,1,"Olympiastadion, Helsinki (FIN)",01 JUL 2012,1199,4x100-metres-relay,relays,female,senior
431,42.51,,Jamaica/USA,,INT,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1199,4x100-metres-relay,relays,female,senior
431,42.51,,Kentucky,,INT,1,"Eugene, OR (USA)",10 JUN 2017,1199,4x100-metres-relay,relays,female,senior
431,42.51,,Switzerland,,SUI,5,"Olympic Stadium, London (GBR)",12 AUG 2017,1199,4x100-metres-relay,relays,female,senior
431,42.51,,United States,,USA,1h1,"International Stadium, Yokohama (JPN)",11 MAY 2019,1199,4x100-metres-relay,relays,female,senior
431,42.51,,Jamaica,,JAM,22,"Tianhe Sports Center, Guangzhou (CHN)",10 MAY 2025,1199,4x100-metres-relay,relays,female,senior
441,42.52,,Soviet Union,,URS,3,"Olympic Stadium, Montréal (CAN)",26 AUG 1979,1198,4x100-metres-relay,relays,female,senior
441,42.52,,Nigeria,,NGR,4,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,1198,4x100-metres-relay,relays,female,senior
441,42.52,,Jamaica,,JAM,2,Gold Coast (AUS),14 APR 2018,1198,4x100-metres-relay,relays,female,senior
441,42.52,,Great Britain & NI,,GBR,1,London (GBR),15 JUL 2018,1198,4x100-metres-relay,relays,female,senior
441,42.52,,LSU,,INT,1f2,"Cushing Stadium, College Station, TX (USA)",15 MAY 2021,1198,4x100-metres-relay,relays,female,senior
441,42.52,,LSU,,INT,3,"Mike A. Myers Stadium, Austin, TX (USA)",10 JUN 2023,1198,4x100-metres-relay,relays,female,senior
441,42.52,,Tennessee,,USA,1f2,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1198,4x100-metres-relay,relays,female,senior
441,42.52,,Germany,,GER,3f2,"Estadio Vallehermoso, Madrid (ESP)",28 JUN 2025,1198,4x100-metres-relay,relays,female,senior
449,42.53,,France,,FRA,2sf1,"Olympic Stadium, Athina (GRE)",08 AUG 1997,1198,4x100-metres-relay,relays,female,senior
449,42.53,,Switzerland,,SUI,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1198,4x100-metres-relay,relays,female,senior
449,42.53,,Louisiana State,,USA,1,"Coral Gables, FL (USA)",14 APR 2018,1198,4x100-metres-relay,relays,female,senior
449,42.53,,USC,,USA,1sf3,"Austin, TX (USA)",06 JUN 2019,1198,4x100-metres-relay,relays,female,senior
449,42.53,,Kentucky,,USA,2sf2,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1198,4x100-metres-relay,relays,female,senior
449,42.53,,Netherlands,,NED,4h2,"Nemzeti Atlétikai Központ, Budapest (HUN)",25 AUG 2023,1198,4x100-metres-relay,relays,female,senior
449,42.53,,Germany,,GER,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",20 AUG 2025,1198,4x100-metres-relay,relays,female,senior
449,42.53,,Spain,,ESP,2h1,"National Stadium, Tokyo (JPN)",20 SEP 2025,1198,4x100-metres-relay,relays,female,senior
457,42.54,,Soviet Union,,URS,1,"Stadion Evžena Rošického, Praha (TCH)",03 SEP 1978,1198,4x100-metres-relay,relays,female,senior
457,42.54,,Soviet Union,,URS,2,"Bruce Stadium, Canberra (AUS)",06 OCT 1985,1198,4x100-metres-relay,relays,female,senior
457,42.54,,Germany,,GER,2,"Olympiastadion, München (GER)",11 AUG 2002,1198,4x100-metres-relay,relays,female,senior
457,42.54,,France,,FRA,3,"Olympic Stadium, Athina (GRE)",27 AUG 2004,1198,4x100-metres-relay,relays,female,senior
457,42.54,,Belgium,,BEL,1,"National Stadium, Beijing (CHN)",22 AUG 2008,1198,4x100-metres-relay,relays,female,senior
457,42.54,,Germany,,GER,1f1,"Universitätsstadion Am Biopark, Regensburg (GER)",03 JUN 2022,1198,4x100-metres-relay,relays,female,senior
457,42.54,,Tiger Olympians,,USA,2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",22 APR 2023,1198,4x100-metres-relay,relays,female,senior
464,42.55,,German Democratic Republic,,GDR,1,"Olympic Stadium, Montréal (CAN)",31 JUL 1976,1197,4x100-metres-relay,relays,female,senior
464,42.55,,Russia,,RUS,1,"Estadio de la Comunidad, Madrid (ESP)",01 JUN 1996,1197,4x100-metres-relay,relays,female,senior
464,42.55,,Vector Sports Management,,INT,1,"Walnut, CA (USA)",19 APR 1998,1197,4x100-metres-relay,relays,female,senior
464,42.55,,Louisiana State,,USA,1,"Sacramento, CA (USA)",13 JUN 2003,1197,4x100-metres-relay,relays,female,senior
464,42.55,,Brazil,,BRA,3h1,"Olympic Stadium, London (GBR)",09 AUG 2012,1197,4x100-metres-relay,relays,female,senior
464,42.55,,Nigeria,,NGR,2h2,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016,1197,4x100-metres-relay,relays,female,senior
464,42.55,,Europe,,UND,2,Ostrava (CZE),08 SEP 2018,1197,4x100-metres-relay,relays,female,senior
464,42.55,,Kentucky,,USA,2,"Hayward Field, Eugene, OR (USA)",11 JUN 2022,1197,4x100-metres-relay,relays,female,senior
464,42.55,,Switzerland,,SUI,1,"Letzigrund, Zürich (SUI)",05 SEP 2024,1197,4x100-metres-relay,relays,female,senior
464,42.55,,USC,,USA,1sf2,"Hayward Field, Eugene, OR (USA)",12 JUN 2025,1197,4x100-metres-relay,relays,female,senior
474,42.56,,France,,FRA,2sf1,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1197,4x100-metres-relay,relays,female,senior
474,42.56,,Nigeria,,NGR,5,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996,1197,4x100-metres-relay,relays,female,senior
474,42.56,,France,,FRA,1,Montauban (FRA),05 AUG 1998,1197,4x100-metres-relay,relays,female,senior
474,42.56,,Belarus,,BLR,3,"Olympiastadion, Helsinki (FIN)",13 AUG 2005,1197,4x100-metres-relay,relays,female,senior
474,42.56,,United States Red,,USA,2,"Austin, TX (USA)",08 APR 2006,1197,4x100-metres-relay,relays,female,senior
474,42.56,,Texas A&M,,USA,1,"Austin, TX (USA)",03 APR 2010,1197,4x100-metres-relay,relays,female,senior
474,42.56,,Ukraine,,UKR,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1197,4x100-metres-relay,relays,female,senior
474,42.56,,Texas A&M,,USA,1,"Austin, TX (USA)",30 MAR 2013,1197,4x100-metres-relay,relays,female,senior
474,42.56,,Louisiana State,,USA,1f2,"Columbia, SC (USA)",13 MAY 2017,1197,4x100-metres-relay,relays,female,senior
474,42.56,,Alabama,,USA,2,"Eugene, OR (USA)",10 JUN 2017,1197,4x100-metres-relay,relays,female,senior
474,42.56,,LSU,,USA,1sf2,"Austin, TX (USA)",06 JUN 2019,1197,4x100-metres-relay,relays,female,senior
474,42.56,,USA Blue,,USA,4,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1197,4x100-metres-relay,relays,female,senior
486,42.57,,United States Red,,USA,1,"Philadelphia, PA (USA)",26 APR 2008,1196,4x100-metres-relay,relays,female,senior
486,42.57,,Tumbleweed Track Club,,INT,1f1,"Gainesville, FL (USA)",01 APR 2017,1196,4x100-metres-relay,relays,female,senior
486,42.57,,USC,,USA,1f2,"Torrance, CA (USA)",21 APR 2018,1196,4x100-metres-relay,relays,female,senior
486,42.57,,LSU,,INT,2,"Hayward Field, Eugene, OR (USA)",08 JUN 2024,1196,4x100-metres-relay,relays,female,senior
490,42.58,,France,,FRA,3h2,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992,1196,4x100-metres-relay,relays,female,senior
490,42.58,,Bahamas,,BAH,1h3,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1196,4x100-metres-relay,relays,female,senior
490,42.58,,United States Blue,,USA,3,Stockholm (SWE),22 JUL 2008,1196,4x100-metres-relay,relays,female,senior
490,42.58,,United States,,USA,1,"CIBC, Toronto (CAN)",25 JUL 2015,1196,4x100-metres-relay,relays,female,senior
490,42.58,,Jamaica U20,,JAM,1,"National Stadium, Kingston (JAM)",17 APR 2022,1196,4x100-metres-relay,relays,female,senior
490,42.58,,Spain,,ESP,5,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,1196,4x100-metres-relay,relays,female,senior
490,42.58,,South Carolina,,USA,1sf3,"Hayward Field, Eugene, OR (USA)",12 JUN 2025,1196,4x100-metres-relay,relays,female,senior
490,42.58,,Italy,,ITA,4f2,"Estadio Vallehermoso, Madrid (ESP)",28 JUN 2025,1196,4x100-metres-relay,relays,female,senior
498,42.59,,Federal Republic of Germany,,FRG,2,"Olympic Stadium, Montréal (CAN)",31 JUL 1976,1195,4x100-metres-relay,relays,female,senior
498,42.59,,German Democratic Republic,,GDR,1h2,"Olympiastadion, Helsinki (FIN)",10 AUG 1983,1195,4x100-metres-relay,relays,female,senior
498,42.59,,United States,,USA,1h2,"Memorial Coliseum, Los Angeles, CA (USA)",10 AUG 1984,1195,4x100-metres-relay,relays,female,senior
498,42.59,,Germany,,GER,2,"Estadio de la Comunidad, Madrid (ESP)",01 JUN 1996,1195,4x100-metres-relay,relays,female,senior
498,42.59,,Germany,,GER,2,"Petrovskiy Stadium, St. Petersburg (RUS)",27 JUN 1998,1195,4x100-metres-relay,relays,female,senior
498,42.59,,France,,FRA,1,"Népstadion, Budapest (HUN)",22 AUG 1998,1195,4x100-metres-relay,relays,female,senior
498,42.59,,Louisiana State,,INT,1,"Philadelphia, PA (USA)",25 APR 2008,1195,4x100-metres-relay,relays,female,senior
498,42.59,,Texas A&M,,INT,1,"Des Moines, IA (USA)",13 JUN 2008,1195,4x100-metres-relay,relays,female,senior
498,42.59,,Trinidad and Tobago,,TTO,2h1,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014,1195,4x100-metres-relay,relays,female,senior
498,42.59,,Great Britain & NI,,GBR,1h1,"Olympisch Stadion, Amsterdam (NED)",09 JUL 2016,1195,4x100-metres-relay,relays,female,senior
498,42.59,,Brazil,,BRA,2,"Olympic Stadium, London (GBR)",22 JUL 2016,1195,4x100-metres-relay,relays,female,senior
498,42.59,,Su Minxiang,,CHN,1,Tianjin (CHN),07 SEP 2017,1195,4x100-metres-relay,relays,female,senior
498,42.59,,PR of China,,CHN,2,"Olympic Stadium, London (GBR)",22 JUL 2018,1195,4x100-metres-relay,relays,female,senior
498,42.59,,LSU,,INT,1,"Ole Miss T&F Complex, Oxford, MS (USA)",14 MAY 2022,1195,4x100-metres-relay,relays,female,senior
498,42.59,,LSU,,INT,1sf1,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1195,4x100-metres-relay,relays,female,senior
498,42.59,,Oregon,,INT,3,"Hayward Field, Eugene, OR (USA)",11 JUN 2022,1195,4x100-metres-relay,relays,female,senior
498,42.59,,Jamaica U20,,JAM,1,"Pascual Guerrero Stadium, Cali (COL)",05 AUG 2022,1195,4x100-metres-relay,relays,female,senior
498,42.59,,Great Britain & NI,,GBR,3,"Olympic Stadium, London (GBR)",23 JUL 2023,1195,4x100-metres-relay,relays,female,senior
516,42.60,,Great Britain & NI,,GBR,5,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,1195,4x100-metres-relay,relays,female,senior
516,42.60,,France,,FRA,2h1,"DS, Daegu (KOR)",04 SEP 2011,1195,4x100-metres-relay,relays,female,senior
516,42.60,,Ukraine,,UKR,1f1,Yalta (UKR),29 MAY 2012,1195,4x100-metres-relay,relays,female,senior
516,42.60,,Canada,,CAN,3h1,"National Stadium, Beijing (CHN)",29 AUG 2015,1195,4x100-metres-relay,relays,female,senior
516,42.60,,Jamaica,,JAM,2,London (GBR),15 JUL 2018,1195,4x100-metres-relay,relays,female,senior
516,42.60,,Switzerland,,SUI,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1195,4x100-metres-relay,relays,female,senior
516,42.60,,PR of China,,CHN,3,"Letzigrund, Zürich (SUI)",29 AUG 2019,1195,4x100-metres-relay,relays,female,senior
516,42.60,,Italy,,ITA,11,"The Bahamas National Stadium, Nassau (BAH)",05 MAY 2024,1195,4x100-metres-relay,relays,female,senior
516,42.60,,Netherlands,,NED,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",20 AUG 2025,1195,4x100-metres-relay,relays,female,senior
525,42.61,,Federal Republic of Germany,,FRG,1h1,"Olympic Stadium, Montréal (CAN)",30 JUL 1976,1195,4x100-metres-relay,relays,female,senior
525,42.61,,France,,FRA,3,"Petrovskiy Stadium, St. Petersburg (RUS)",27 JUN 1998,1195,4x100-metres-relay,relays,female,senior
525,42.61,,Germany,,GER,1,Ingolstadt (GER),26 JUL 1998,1195,4x100-metres-relay,relays,female,senior
525,42.61,,Louisiana State,,USA,1,"Austin, TX (USA)",11 JUN 2004,1195,4x100-metres-relay,relays,female,senior
525,42.61,,United States Red,,USA,1,"Crystal Palace, London (GBR)",25 JUL 2008,1195,4x100-metres-relay,relays,female,senior
525,42.61,,Texas A&M,,INT,1,"Starkville, MS (USA)",16 MAY 2015,1195,4x100-metres-relay,relays,female,senior
525,42.61,,United States Red,,USA,1,"Philadelphia, PA (USA)",30 APR 2016,1195,4x100-metres-relay,relays,female,senior
525,42.61,,Spain,,ESP,2h2,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1195,4x100-metres-relay,relays,female,senior
525,42.61,,Poland,,POL,2,"Olympiastadion, München (GER)",21 AUG 2022,1195,4x100-metres-relay,relays,female,senior
525,42.61,,Netherlands,,NED,1f1,"Stadion Śląski, Chorzów (POL)",24 JUN 2023,1195,4x100-metres-relay,relays,female,senior
525,42.61,,Germany,,GER,4,"Stadio Olimpico, Roma (ITA)",12 JUN 2024,1195,4x100-metres-relay,relays,female,senior
536,42.62,,Russia,,RUS,3,"New York, NY (USA)",22 JUL 1998,1194,4x100-metres-relay,relays,female,senior
536,42.62,,Jamaica,,JAM,1,Winnipeg (CAN),30 JUL 1999,1194,4x100-metres-relay,relays,female,senior
536,42.62,,France,,FRA,1,"Stadio Luigi Ridolfi, Firenze (ITA)",21 JUN 2003,1194,4x100-metres-relay,relays,female,senior
536,42.62,,Russia,,RUS,2h1,"Stade de France, Paris-St-Denis (FRA)",29 AUG 2003,1194,4x100-metres-relay,relays,female,senior
536,42.62,,Texas All - Stars,,INT,1,"Austin, TX (USA)",04 APR 2009,1194,4x100-metres-relay,relays,female,senior
536,42.62,,Ukraine,,UKR,1f1,"International Stadium, Gateshead (GBR)",22 JUN 2013,1194,4x100-metres-relay,relays,female,senior
536,42.62,,Great Britain & NI,,GBR,1h2,"Letzigrund, Zürich (SUI)",16 AUG 2014,1194,4x100-metres-relay,relays,female,senior
536,42.62,,Trinidad and Tobago,,TTO,3h2,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016,1194,4x100-metres-relay,relays,female,senior
536,42.62,,Trinidad and Tobago,,TTO,6,"Olympic Stadium, London (GBR)",12 AUG 2017,1194,4x100-metres-relay,relays,female,senior
536,42.62,,Netherlands,,NED,2h1,"Olympiastadion, Berlin (GER)",12 AUG 2018,1194,4x100-metres-relay,relays,female,senior
536,42.62,,Switzerland,,SUI,2h2,"Olympiastadion, Berlin (GER)",12 AUG 2018,1194,4x100-metres-relay,relays,female,senior
536,42.62,,LSU,,INT,4,"Hayward Field, Eugene, OR (USA)",11 JUN 2022,1194,4x100-metres-relay,relays,female,senior
548,42.63,,Jamaica,,JAM,1h1,"National Stadium, Tokyo (JPN)",31 AUG 1991,1194,4x100-metres-relay,relays,female,senior
548,42.63,,Germany,,GER,5,"La Cartuja, Sevilla (ESP)",29 AUG 1999,1194,4x100-metres-relay,relays,female,senior
548,42.63,,Ukraine,,UKR,1h2,"DS, Daegu (KOR)",04 SEP 2011,1194,4x100-metres-relay,relays,female,senior
548,42.63,,Germany,,GER,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1194,4x100-metres-relay,relays,female,senior
548,42.63,,United States,,USA,1h2,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015,1194,4x100-metres-relay,relays,female,senior
548,42.63,,Brazil,,BRA,7,"Olympic Stadium, London (GBR)",12 AUG 2017,1194,4x100-metres-relay,relays,female,senior
548,42.63,,USC,,INT,1,"Drake Stadium, Los Angeles, CA (USA)",02 MAY 2021,1194,4x100-metres-relay,relays,female,senior
548,42.63,,LSU,,INT,1h2,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1194,4x100-metres-relay,relays,female,senior
548,42.63,,USC,,USA,1sf3,"Hayward Field, Eugene, OR (USA)",10 JUN 2021,1194,4x100-metres-relay,relays,female,senior
548,42.63,,Kentucky,,USA,2,"Ole Miss T&F Complex, Oxford, MS (USA)",14 MAY 2022,1194,4x100-metres-relay,relays,female,senior
548,42.63,,Côte d’Ivoire,,CIV,21,"The Bahamas National Stadium, Nassau (BAH)",05 MAY 2024,1194,4x100-metres-relay,relays,female,senior
548,42.63,,LSU,,INT,1sf3,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1194,4x100-metres-relay,relays,female,senior
548,42.63,,South Carolina,,USA,3,"Hayward Field, Eugene, OR (USA)",08 JUN 2024,1194,4x100-metres-relay,relays,female,senior
561,42.64,,United States Blue,,USA,2,"Philadelphia, PA (USA)",26 APR 2008,1193,4x100-metres-relay,relays,female,senior
561,42.64,,United States Blue,,USA,2,"Philadelphia, PA (USA)",30 APR 2011,1193,4x100-metres-relay,relays,female,senior
561,42.64,,Louisiana State,,INT,1,"Des Moines, IA (USA)",11 JUN 2011,1193,4x100-metres-relay,relays,female,senior
561,42.64,,Nigeria,,NGR,4,"Olympic Stadium, London (GBR)",10 AUG 2012,1193,4x100-metres-relay,relays,female,senior
561,42.64,,Germany,,GER,5,"National Stadium, Beijing (CHN)",29 AUG 2015,1193,4x100-metres-relay,relays,female,senior
561,42.64,,Germany,,GER,4h2,"National Stadium, Beijing (CHN)",29 AUG 2015,1193,4x100-metres-relay,relays,female,senior
561,42.64,,Netherlands,,NED,4h1,"Olympic Stadium, London (GBR)",12 AUG 2017,1193,4x100-metres-relay,relays,female,senior
561,42.64,,Oregon,,INT,1sf3,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1193,4x100-metres-relay,relays,female,senior
561,42.64,,Switzerland,,SUI,3h1,"Nemzeti Atlétikai Központ, Budapest (HUN)",25 AUG 2023,1193,4x100-metres-relay,relays,female,senior
561,42.64,,Netherlands,,NED,5h2,"Stade de France, Paris (FRA)",08 AUG 2024,1193,4x100-metres-relay,relays,female,senior
571,42.65,,United States,,USA,1,München (GER),08 AUG 2004,1193,4x100-metres-relay,relays,female,senior
571,42.65,,United States Red,,USA,1,Helsinki (FIN),25 JUL 2005,1193,4x100-metres-relay,relays,female,senior
571,42.65,,Invitational Team,,INT,2,"Crystal Palace, London (GBR)",25 JUL 2008,1193,4x100-metres-relay,relays,female,senior
571,42.65,,Kersee All-Stars,,USA,1,"Los Angeles, CA (USA)",14 APR 2012,1193,4x100-metres-relay,relays,female,senior
571,42.65,,United States Blue,,USA,2,"Philadelphia, PA (USA)",27 APR 2013,1193,4x100-metres-relay,relays,female,senior
571,42.65,,Germany,,GER,3h1,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1193,4x100-metres-relay,relays,female,senior
571,42.65,,PR of China,,CHN,1,"National Stadium, Beijing (CHN)",18 MAY 2016,1193,4x100-metres-relay,relays,female,senior
571,42.65,,Louisiana State,,USA,1,"Eugene, OR (USA)",11 JUN 2016,1193,4x100-metres-relay,relays,female,senior
571,42.65,,Louisiana State,,USA,1f1,"Lafayette, LA (USA)",17 MAR 2018,1193,4x100-metres-relay,relays,female,senior
571,42.65,,Arkansas,,INT,1sf1,"Austin, TX (USA)",06 JUN 2019,1193,4x100-metres-relay,relays,female,senior
571,42.65,,Poland,,POL,5h2,"Nemzeti Atlétikai Központ, Budapest (HUN)",25 AUG 2023,1193,4x100-metres-relay,relays,female,senior
582,42.66,,Great Britain & NI,,GBR,2,"Olympic Stadium, Athina (GRE)",11 SEP 1982,1192,4x100-metres-relay,relays,female,senior
582,42.66,,Russia,,RUS,3,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003,1192,4x100-metres-relay,relays,female,senior
582,42.66,,Bahamas,,BAH,2h1,"Olympiastadion, Berlin (GER)",22 AUG 2009,1192,4x100-metres-relay,relays,female,senior
582,42.66,,United States Red,,USA,3,"Philadelphia, PA (USA)",27 APR 2013,1192,4x100-metres-relay,relays,female,senior
582,42.66,,Trinidad and Tobago,,TTO,3f1,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014,1192,4x100-metres-relay,relays,female,senior
582,42.66,,Louisiana State,,USA,1,"Baton Rouge, LA (USA)",08 APR 2017,1192,4x100-metres-relay,relays,female,senior
582,42.66,,Louisiana State,,USA,1,"Austin, TX (USA)",31 MAR 2018,1192,4x100-metres-relay,relays,female,senior
582,42.66,,Poland,,POL,5,"Nemzeti Atlétikai Központ, Budapest (HUN)",26 AUG 2023,1192,4x100-metres-relay,relays,female,senior
582,42.66,,Baylor,,USA,1h1,"John McDonnell Field, Fayetteville, AR (USA)",25 MAY 2024,1192,4x100-metres-relay,relays,female,senior
582,42.66,,South Carolina,,USA,2sf2,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1192,4x100-metres-relay,relays,female,senior
592,42.67,,Bulgaria,,BUL,4,"Lenin Stadium, Moskva (URS)",01 AUG 1980,1192,4x100-metres-relay,relays,female,senior
592,42.67,,France,,FRA,4,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 AUG 1993,1192,4x100-metres-relay,relays,female,senior
592,42.67,,Germany,,GER,5,"Olympic Stadium, London (GBR)",10 AUG 2012,1192,4x100-metres-relay,relays,female,senior
592,42.67,,Nigeria,,NGR,4f1,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014,1192,4x100-metres-relay,relays,female,senior
592,42.67,,Ghana,,GHA,1,Cape Coast (GHA),08 JUL 2016,1192,4x100-metres-relay,relays,female,senior
592,42.67,,Louisiana State,,USA,1f2,"Baton Rouge, LA (USA)",21 APR 2018,1192,4x100-metres-relay,relays,female,senior
598,42.68,,Bulgaria,,BUL,2,"Neckarstadion, Stuttgart (GER)",31 AUG 1986,1191,4x100-metres-relay,relays,female,senior
598,42.68,,Germany,,GER,2,"Népstadion, Budapest (HUN)",22 AUG 1998,1191,4x100-metres-relay,relays,female,senior
598,42.68,,Poland,,POL,3,"Estadio Olímpico, Barcelona (ESP)",01 AUG 2010,1191,4x100-metres-relay,relays,female,senior
598,42.68,,Louisiana State,,INT,1h1,"Des Moines, IA (USA)",06 JUN 2012,1191,4x100-metres-relay,relays,female,senior
598,42.68,,Jamaica,,JAM,2,"CIBC, Toronto (CAN)",25 JUL 2015,1191,4x100-metres-relay,relays,female,senior
598,42.68,,Oregon,,USA,1f1,"Walnut, CA (USA)",16 APR 2016,1191,4x100-metres-relay,relays,female,senior
598,42.68,,France,,FRA,4h1,"National Stadium, Tokyo (JPN)",05 AUG 2021,1191,4x100-metres-relay,relays,female,senior
598,42.68,,Star Athletics,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022,1191,4x100-metres-relay,relays,female,senior
598,42.68,,Nigeria,,NGR,3h2,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1191,4x100-metres-relay,relays,female,senior
