rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
757,31:40,,Zhor EL KAMCH,15 MAR 1973,MAR,1,Casablanca (MAR),19 MAY 2002,1157,10-kilometres,road-running,female,senior
757,31:40,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,1,Marseille (FRA),01 MAY 2009,1157,10-kilometres,road-running,female,senior
757,31:40,,Gladys CHERONO,12 MAY 1983,KEN,1,La Coruña (ESP),11 OCT 2009,1157,10-kilometres,road-running,female,senior
757,31:40,,Dire TUNE,19 JUN 1985,ETH,3,San Juan (PUR),28 FEB 2010,1157,10-kilometres,road-running,female,senior
757,31:40,,Lornah KIPLAGAT,01 MAY 1974,NED,4,"New York, NY (USA)",12 JUN 2010,1157,10-kilometres,road-running,female,senior
757,31:40,,Emebet ANTENEH,13 JAN 1992,ETH,2,Tilburg (NED),05 SEP 2010,1157,10-kilometres,road-running,female,senior
757,31:40,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,1,"New York, NY (USA)",11 JUN 2011,1157,10-kilometres,road-running,female,senior
757,31:40,,Joyce CHEPKIRUI,20 AUG 1988,KEN,1,San Juan (PUR),24 FEB 2013,1157,10-kilometres,road-running,female,senior
757,31:40,,Gladys YATOR,08 AUG 1992,KEN,1,Langueux (FRA),13 JUN 2015,1157,10-kilometres,road-running,female,senior
757,31:40,,Molly HUDDLE,31 AUG 1984,USA,3,"Cape Elizabeth, ME (USA)",04 AUG 2018,1157,10-kilometres,road-running,female,senior
757,31:40,,Laura WEIGHTMAN,01 JUL 1991,GBR,3,Brunssum (NED),24 MAR 2019,1157,10-kilometres,road-running,female,senior
757,31:40,,Stacey Chepkemboi NDIWA,06 DEC 1992,KEN,4,Ottawa (CAN),25 MAY 2019,1157,10-kilometres,road-running,female,senior
757,31:40,,Jess JUDD,07 JAN 1995,GBR,3,Leeds (GBR),24 OCT 2021,1157,10-kilometres,road-running,female,senior
757,31:40,,Hanna KLEIN,06 APR 1993,GER,1,Uelzen (GER),31 OCT 2021,1157,10-kilometres,road-running,female,senior
757,31:40,,Brenda TUWEI,2000,KEN,6,Praha (CZE),03 SEP 2022,1157,10-kilometres,road-running,female,senior
757,31:40,,Esther CHEBET,09 OCT 1997,UGA,4,Lille (FRA),17 MAR 2024,1157,10-kilometres,road-running,female,senior
757,31:40,,Purity Kajuju GITONGA,12 MAY 1996,KEN,1,Dresden (GER),24 MAR 2024,1157,10-kilometres,road-running,female,senior
757,31:40,,Dera DIDA,26 OCT 1996,ETH,4,Port Gentil (GAB),23 JUN 2024,1157,10-kilometres,road-running,female,senior
757,31:40,,Leanne POMPEANI,25 JUN 1996,AUS,1,"Foreshore, Burnie (AUS)",27 OCT 2024,1157,10-kilometres,road-running,female,senior
757,31:40,,Lemlem NIBRET,01 JAN 2005,ETH,6,Herzogenaurach (GER),26 APR 2025,1157,10-kilometres,road-running,female,senior
781,31:41,,Grete WAITZ,01 OCT 1953,NOR,1,Hamilton (NZL),30 JAN 1982,1156,10-kilometres,road-running,female,senior
781,31:41,,Sabrina DORNHOEFER,02 DEC 1963,USA,2,"Bowling Green, OH (USA)",22 OCT 1988,1156,10-kilometres,road-running,female,senior
781,31:41,,Liz MCCOLGAN,24 MAY 1964,GBR,1,"New York, NY (USA)",30 MAY 1992,1156,10-kilometres,road-running,female,senior
781,31:41,,Meselech MELKAMU,19 APR 1985,ETH,1,Dublin (IRL),09 APR 2006,1156,10-kilometres,road-running,female,senior
781,31:41,,Beáta RAKONCZAI,25 JUN 1977,HUN,6,Manchester (GBR),21 MAY 2006,1156,10-kilometres,road-running,female,senior
781,31:41,,Lucy Kabuu WANGUI,24 MAR 1984,KEN,2,Glasgow (GBR),18 MAY 2008,1156,10-kilometres,road-running,female,senior
781,31:41,,Mamitu DASKA,16 OCT 1983,ETH,2,"New York, NY (USA)",10 MAY 2014,1156,10-kilometres,road-running,female,senior
781,31:41,,Caroline ROTICH,13 MAY 1984,KEN,2,"Boston, MA (USA)",13 OCT 2014,1156,10-kilometres,road-running,female,senior
781,31:41,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,1,Oslo (NOR),25 APR 2015,1156,10-kilometres,road-running,female,senior
781,31:41,,Mary Wacera NGUGI,17 DEC 1988,KEN,1,San Juan (PUR),26 FEB 2017,1156,10-kilometres,road-running,female,senior
781,31:41,,Sara HALL,15 APR 1983,USA,1,"Atlanta, GA (USA)",04 JUL 2021,1156,10-kilometres,road-running,female,senior
781,31:41,,Faith Kimutai JEPTOO,11 OCT 1991,KEN,3,Valenciennes (FRA),03 APR 2022,1156,10-kilometres,road-running,female,senior
781,31:41,,Federica DEL BUONO,12 DEC 1994,ITA,4,Laredo (ESP),16 MAR 2024,1156,10-kilometres,road-running,female,senior
781,31:41,,Betelihem AFENIGUS,29 APR 2001,ETH,3,Langueux (FRA),15 JUN 2024,1156,10-kilometres,road-running,female,senior
781,31:41,,Juliette THOMAS,30 OCT 2000,BEL,1f4,"Nedereindse Berg, Utrecht (NED)",08 SEP 2024,1156,10-kilometres,road-running,female,senior
781,31:41,,Valentine JEBET,08 DEC 1997,KEN,5,Prievidza (SVK),14 SEP 2024,1156,10-kilometres,road-running,female,senior
781,31:41,,Juliette THOMAS,30 OCT 2000,BEL,1,Valenciennes (FRA),30 MAR 2025,1156,10-kilometres,road-running,female,senior
781,31:41,,Annet Chemengich CHELANGAT,29 JUL 1993,UGA,5,"Marienlyst Stadion, Drammen (NOR)",05 APR 2025,1156,10-kilometres,road-running,female,senior
799,31:42,,Zola BUDD,26 MAY 1966,GBR,3,Oslo (NOR),06 MAY 1984,1155,10-kilometres,road-running,female,senior
799,31:42,,Jill BOLTZ,14 OCT 1966,GBR,1,Colwyn Bay (GBR),21 JAN 1989,1155,10-kilometres,road-running,female,senior
799,31:42,,Catherine NDEREBA,21 JUL 1972,KEN,1,"Charleston, SC (USA)",01 APR 2000,1155,10-kilometres,road-running,female,senior
799,31:42,,Lenah CHERUIYOT,01 MAR 1973,KEN,1,Brunssum (NED),07 APR 2002,1155,10-kilometres,road-running,female,senior
799,31:42,,Olivera JEVTIĆ,24 JUL 1977,YUG,4,"New York, NY (USA)",08 JUN 2002,1155,10-kilometres,road-running,female,senior
799,31:42,,Anikó KÁLOVICS,13 MAY 1977,HUN,1,Pinkafeld (AUT),17 MAY 2006,1155,10-kilometres,road-running,female,senior
799,31:42,,Peninah ARUSEI,23 FEB 1979,KEN,1,Paderborn (GER),22 MAR 2008,1155,10-kilometres,road-running,female,senior
799,31:42,,Grace MOMANYI,13 FEB 1981,KEN,3,Glasgow (GBR),09 MAY 2010,1155,10-kilometres,road-running,female,senior
799,31:42,,Lornah KIPLAGAT,01 MAY 1974,NED,3,Tilburg (NED),05 SEP 2010,1155,10-kilometres,road-running,female,senior
799,31:42,,Malika ASAHSSAH,24 SEP 1982,MAR,1,Madrid (ESP),23 NOV 2014,1155,10-kilometres,road-running,female,senior
799,31:42,,Silenat YSMAW,19 MAR 1997,ETH,1,Agadir (MAR),11 NOV 2018,1155,10-kilometres,road-running,female,senior
799,31:42,,Celliphine Chepteek CHESPOL,23 MAR 1999,KEN,1,"New Orleans, LA (USA)",20 APR 2019,1155,10-kilometres,road-running,female,senior
799,31:42,,Gloria KITE,10 JAN 1998,KEN,5,Houilles (FRA),29 DEC 2019,1155,10-kilometres,road-running,female,senior
799,31:42,,Nesphine JEPLETING,20 APR 1996,KEN,3,Laredo (ESP),16 OCT 2021,1155,10-kilometres,road-running,female,senior
799,31:42,,Alemtsehay ASEFA,11 SEP 1998,ETH,6,Langueux (FRA),25 JUN 2022,1155,10-kilometres,road-running,female,senior
799,31:42,,Fotyen TESFAY,17 FEB 1998,ETH,1,Bengaluru (IND),21 MAY 2023,1155,10-kilometres,road-running,female,senior
799,31:42,,Anchinalu DESSIE,09 JAN 2003,ETH,5,Langueux (FRA),17 JUN 2023,1155,10-kilometres,road-running,female,senior
799,31:42,,Zenah CHEPTOO,11 NOV 2002,KEN,9,Lille (FRA),18 NOV 2023,1155,10-kilometres,road-running,female,senior
799,31:42,,Kidsan ALEMA,29 JUL 1995,ETH,5,Paris (FRA),05 APR 2024,1155,10-kilometres,road-running,female,senior
799,31:42,,Selam FENTE,28 JAN 2003,ETH,3,Gqeberha (RSA),07 APR 2024,1155,10-kilometres,road-running,female,senior
799,31:42,,Caroline Makandi GITONGA,12 MAY 1996,KEN,1,Trieste (ITA),19 MAY 2024,1155,10-kilometres,road-running,female,senior
799,31:42,,Caroline Makandi GITONGA,12 MAY 1996,KEN,2,Abbeville (FRA),01 JUN 2024,1155,10-kilometres,road-running,female,senior
799,31:42,,Viola CHEPNGENO,03 FEB 1998,KEN,5,Port Gentil (GAB),23 JUN 2024,1155,10-kilometres,road-running,female,senior
799,31:42,,Francine NIYOMUKUNZI,01 AUG 1999,BDI,1,Arezzo (ITA),06 OCT 2024,1155,10-kilometres,road-running,female,senior
799,31:42,,Emily SISSON,12 OCT 1991,USA,3,"Boston, MA (USA)",22 JUN 2025,1155,10-kilometres,road-running,female,senior
824,31:43,,Liz MCCOLGAN,24 MAY 1964,GBR,1,"Torrance, CA (USA)",13 MAR 1988,1154,10-kilometres,road-running,female,senior
824,31:43,,Rose CHERUIYOT,21 JUL 1976,KEN,1,Toronto (CAN),07 MAY 1995,1154,10-kilometres,road-running,female,senior
824,31:43,,Sally BARSOSIO,21 MAR 1978,KEN,1,"Cleveland, OH (USA)",29 APR 2001,1154,10-kilometres,road-running,female,senior
824,31:43,,Rose CHERUIYOT,21 JUL 1976,KEN,4,La Courneuve (FRA),31 MAR 2002,1154,10-kilometres,road-running,female,senior
824,31:43,,Mara YAMAUCHI,13 AUG 1973,GBR,1,Tokyo (JPN),19 FEB 2006,1154,10-kilometres,road-running,female,senior
824,31:43,,Grace MOMANYI,13 FEB 1981,KEN,2,Marseille (FRA),01 MAY 2009,1154,10-kilometres,road-running,female,senior
824,31:43,,Hilde KIBET,27 MAR 1981,NED,2,Brunssum (NED),01 APR 2012,1154,10-kilometres,road-running,female,senior
824,31:43,,Risper GESABWA,10 FEB 1989,KEN,1,"New Orleans, LA (USA)",19 APR 2014,1154,10-kilometres,road-running,female,senior
824,31:43,,Susan KRUMINS,08 JUL 1986,NED,1,Schoorl (NED),12 FEB 2017,1154,10-kilometres,road-running,female,senior
824,31:43,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,1,Hole (NOR),20 OCT 2018,1154,10-kilometres,road-running,female,senior
824,31:43,,Buzunesh GETACHEW,18 APR 1997,ETH,1,Taroudant (MAR),03 MAR 2019,1154,10-kilometres,road-running,female,senior
824,31:43,,Kidsan ALEMA,29 JUL 1995,ETH,2,Taroudant (MAR),03 MAR 2019,1154,10-kilometres,road-running,female,senior
824,31:43,,Brillian Jepkorir KIPKOECH,01 MAR 1995,KEN,2,"New Orleans, LA (USA)",20 APR 2019,1154,10-kilometres,road-running,female,senior
824,31:43,,Alina REH,23 MAY 1997,GER,2,Uelzen (GER),31 OCT 2021,1154,10-kilometres,road-running,female,senior
824,31:43,,Miriam DATTKE,24 JUN 1998,GER,1,Berlin (GER),30 JUL 2022,1154,10-kilometres,road-running,female,senior
824,31:43,,Brenda TUWEI,2000,KEN,1,Guadalajara (MEX),13 AUG 2023,1154,10-kilometres,road-running,female,senior
824,31:43,,Domenika MAYER,09 OCT 1990,GER,2,"Breitscheidplatz, Berlin (GER)",27 JUL 2024,1154,10-kilometres,road-running,female,senior
824,31:43,,Mekdes WOLDU,20 OCT 1992,FRA,15,Valencia (ESP),12 JAN 2025,1154,10-kilometres,road-running,female,senior
824,31:43,,Izzy FRY,04 MAY 2000,GBR,6,"Marienlyst Stadion, Drammen (NOR)",05 APR 2025,1154,10-kilometres,road-running,female,senior
824,31:43,,Mekdes WOLDU,20 OCT 1992,FRA,8,Brussels-Leuven (BEL),13 APR 2025,1154,10-kilometres,road-running,female,senior
824,31:43,,Risper CHEROP,26 MAR 2006,UGA,1,Abbeville (FRA),31 MAY 2025,1154,10-kilometres,road-running,female,senior
845,31:44,,Joan BENOIT-SAMUELSON,16 MAY 1957,USA,1,"Rosemont, NJ (USA)",21 NOV 1982,1153,10-kilometres,road-running,female,senior
845,31:44,,Joan BENOIT-SAMUELSON,16 MAY 1957,USA,2,"New Orleans, LA (USA)",27 MAR 1983,1153,10-kilometres,road-running,female,senior
845,31:44,,Lynn WILLIAMS,11 JUL 1960,CAN,3,"Orlando, FL (USA)",11 MAR 1989,1153,10-kilometres,road-running,female,senior
845,31:44,,Kathrin WESSEL,14 AUG 1967,GDR,1,Jogjakarta (INA),11 FEB 1990,1153,10-kilometres,road-running,female,senior
845,31:44,,Janis KLECKER,18 JUL 1960,USA,1,"Des Moines, IA (USA)",28 APR 1990,1153,10-kilometres,road-running,female,senior
845,31:44,,Derartu TULU,21 MAR 1972,ETH,1,Jogjakarta (INA),08 FEB 1992,1153,10-kilometres,road-running,female,senior
845,31:44,,Masako CHIBA,18 JUL 1976,JPN,1,Karatsu (JPN),11 FEB 1996,1153,10-kilometres,road-running,female,senior
845,31:44,,Rose CHERUIYOT,21 JUL 1976,KEN,2,La Courneuve (FRA),01 APR 2001,1153,10-kilometres,road-running,female,senior
845,31:44,,Ejegayehu DIBABA,21 MAR 1982,ETH,5,"New York, NY (USA)",08 JUN 2002,1153,10-kilometres,road-running,female,senior
845,31:44,,Deena KASTOR,14 FEB 1973,USA,1,"New York, NY (USA)",12 JUN 2004,1153,10-kilometres,road-running,female,senior
845,31:44,,Lornah KIPLAGAT,01 MAY 1974,NED,1,Glasgow (GBR),15 MAY 2005,1153,10-kilometres,road-running,female,senior
845,31:44,,Lornah KIPLAGAT,01 MAY 1974,NED,1,"New York, NY (USA)",11 JUN 2005,1153,10-kilometres,road-running,female,senior
845,31:44,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,1,Marseille (FRA),01 MAY 2007,1153,10-kilometres,road-running,female,senior
845,31:44,,Dire TUNE,19 JUN 1985,ETH,1,Ottawa (CAN),28 MAY 2011,1153,10-kilometres,road-running,female,senior
845,31:44,,Irina MIKITENKO,23 AUG 1972,GER,2,Paderborn (GER),07 APR 2012,1153,10-kilometres,road-running,female,senior
845,31:44,,Helah Jelagat KIPROP,07 APR 1985,KEN,1,Groesbeek (NED),03 JUN 2012,1153,10-kilometres,road-running,female,senior
845,31:44,,Mamitu DASKA,16 OCT 1983,ETH,1,"Boston, MA (USA)",23 JUN 2013,1153,10-kilometres,road-running,female,senior
845,31:44,,Amane GOBENA,11 SEP 1986,ETH,1,Abu Dhabi (UAE),31 JAN 2014,1153,10-kilometres,road-running,female,senior
845,31:44,,Magdalyne MASAI,21 NOV 1993,KEN,2,"New York, NY (USA)",09 APR 2017,1153,10-kilometres,road-running,female,senior
845,31:44,,Meraf BAHTA,24 JUN 1989,SWE,2,Hole (NOR),21 OCT 2017,1153,10-kilometres,road-running,female,senior
845,31:44,,Stella CHESANG,01 DEC 1996,UGA,3,Tilburg (NED),02 SEP 2018,1153,10-kilometres,road-running,female,senior
845,31:44,,Ruti AGA,16 JAN 1994,ETH,2,Manchester (GBR),19 MAY 2019,1153,10-kilometres,road-running,female,senior
845,31:44,,Zenebu FIKADU,14 SEP 1999,ETH,2,Villejuif (FRA),13 OCT 2019,1153,10-kilometres,road-running,female,senior
845,31:44,,Meraf BAHTA,24 JUN 1989,SWE,2,Manchester (GBR),26 SEP 2021,1153,10-kilometres,road-running,female,senior
845,31:44,,Helen BEKELE,21 NOV 1994,ETH,5,Genève (SUI),03 OCT 2021,1153,10-kilometres,road-running,female,senior
845,31:44,,Faith CHERONO,18 DEC 1998,KEN,8,Lille (FRA),16 NOV 2024,1153,10-kilometres,road-running,female,senior
845,31:44,,Valentina GEMETTO,04 FEB 1998,ITA,9,Brussels-Leuven (BEL),13 APR 2025,1153,10-kilometres,road-running,female,senior
845,31:44,,Thalia VALDIVIA,27 APR 1996,PER,7,Herzogenaurach (GER),26 APR 2025,1153,10-kilometres,road-running,female,senior
845,31:44,,Faith CHERONO,18 DEC 1998,KEN,8,Herzogenaurach (GER),26 APR 2025,1153,10-kilometres,road-running,female,senior
874,31:45,,Anne AUDAIN,01 NOV 1955,NZL,1,"Cleveland, OH (USA)",16 MAY 1982,1152,10-kilometres,road-running,female,senior
874,31:45,,Ingrid KRISTIANSEN,21 MAR 1956,NOR,1,"New York, NY (USA)",31 MAY 1986,1152,10-kilometres,road-running,female,senior
874,31:45,,Krishna STANTON,18 MAY 1966,AUS,1,Melbourne (AUS),31 MAY 1987,1152,10-kilometres,road-running,female,senior
874,31:45,,Judi ST. HILAIRE,05 SEP 1959,USA,2,"Boston, MA (USA)",09 APR 1989,1152,10-kilometres,road-running,female,senior
874,31:45,,Tegla LOROUPE,09 MAY 1973,KEN,1,"New York, NY (USA)",07 JUN 1997,1152,10-kilometres,road-running,female,senior
874,31:45,,Sally BARSOSIO,21 MAR 1978,KEN,2,"New Orleans, LA (USA)",11 APR 1998,1152,10-kilometres,road-running,female,senior
874,31:45,,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,1,Burnie (AUS),13 OCT 2002,1152,10-kilometres,road-running,female,senior
874,31:45,,Luminita ZAITUC,09 OCT 1968,GER,1,Ottendorf (GER),11 SEP 2005,1152,10-kilometres,road-running,female,senior
874,31:45,,Susanne PUMPER,01 SEP 1970,AUT,2,Pinkafeld (AUT),17 MAY 2006,1152,10-kilometres,road-running,female,senior
874,31:45,,Lornah KIPLAGAT,01 MAY 1974,NED,2,San Juan (PUR),01 MAR 2009,1152,10-kilometres,road-running,female,senior
874,31:45,,Peninah ARUSEI,23 FEB 1979,KEN,3,Marseille (FRA),01 MAY 2009,1152,10-kilometres,road-running,female,senior
874,31:45,,Helen CLITHEROE,02 JAN 1974,GBR,1,Manchester (GBR),15 MAY 2011,1152,10-kilometres,road-running,female,senior
874,31:45,,Esther CHEMTAI,04 JUN 1988,KEN,1,Paderborn (GER),30 MAR 2013,1152,10-kilometres,road-running,female,senior
874,31:45,,Helalia JOHANNES,13 AUG 1980,NAM,1,Cape Town (RSA),26 MAY 2019,1152,10-kilometres,road-running,female,senior
874,31:45,,Tigst ASSEFA,03 DEC 1996,ETH,1,Oelde (GER),09 JUN 2019,1152,10-kilometres,road-running,female,senior
874,31:45,,Laura WEIGHTMAN,01 JUL 1991,GBR,2,Clitheroe (GBR),27 DEC 2021,1152,10-kilometres,road-running,female,senior
874,31:45,,Melknat WUDU,03 JAN 2005,ETH,3,Addis Abeba (ETH),23 JAN 2022,1152,10-kilometres,road-running,female,senior
874,31:45,,Mestawut FIKIR,02 MAR 2000,ETH,2,Houilles (FRA),18 DEC 2022,1152,10-kilometres,road-running,female,senior
874,31:45,,Dera DIDA,26 OCT 1996,ETH,2,Bengaluru (IND),21 MAY 2023,1152,10-kilometres,road-running,female,senior
874,31:45,,Mary Wacera NGUGI,17 DEC 1988,KEN,5,"Boston, MA (USA)",25 JUN 2023,1152,10-kilometres,road-running,female,senior
874,31:45,,Miriam CHEBET,18 SEP 2002,KEN,5,Hong Kong (HKG),17 NOV 2024,1152,10-kilometres,road-running,female,senior
874,31:45,,Amy-Eloise NEALE,05 AUG 1995,GBR,13,Castellón (ESP),16 FEB 2025,1152,10-kilometres,road-running,female,senior
874,31:45,,Jane Ghati CHACHA,28 DEC 2004,KEN,1,Gqeberha (RSA),13 APR 2025,1152,10-kilometres,road-running,female,senior
