rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
584,3:01.06,,Colombia,,COL,2h1,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1181,4x400-metres-relay,relays,male,senior
584,3:01.06,,United States,,USA,6h1,"National Stadium, Tokyo (JPN)",20 SEP 2025,1181,4x400-metres-relay,relays,male,senior
590,3:01.07,,Great Britain & NI,,GBR,5,"Olympic Stadium, Athina (GRE)",28 AUG 2004,1181,4x400-metres-relay,relays,male,senior
590,3:01.07,,Russia,,RUS,3h1,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007,1181,4x400-metres-relay,relays,male,senior
590,3:01.07,,Louisiana State,,INT,2,"Des Moines, IA (USA)",11 JUN 2011,1181,4x400-metres-relay,relays,male,senior
593,3:01.08,,Jamaica,,JAM,3sf2,"Stadio Olimpico, Roma (ITA)",05 SEP 1987,1180,4x400-metres-relay,relays,male,senior
593,3:01.08,,Africa,,INT,3,"SGJ, Johannesburg (RSA)",13 SEP 1998,1180,4x400-metres-relay,relays,male,senior
593,3:01.08,,Bahamas,,BAH,1,Nassau (BAH),11 JUL 2005,1180,4x400-metres-relay,relays,male,senior
596,3:01.09,,Nigeria,,NGR,1sf3,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1180,4x400-metres-relay,relays,male,senior
596,3:01.09,,Brazil,,BRA,4,"Commonwealth Stadium, Edmonton (CAN)",12 AUG 2001,1180,4x400-metres-relay,relays,male,senior
596,3:01.09,,Caribbean All-Stars,,INT,3f1,"Philadelphia, PA (USA)",26 APR 2003,1180,4x400-metres-relay,relays,male,senior
596,3:01.09,,United States U20,,USA,1,"Stadio Zecchini, Grosseto (ITA)",18 JUL 2004,1180,4x400-metres-relay,relays,male,senior
596,3:01.09,,Belgium,,BEL,1,"Olympiastadion, Helsinki (FIN)",01 JUL 2012,1180,4x400-metres-relay,relays,male,senior
596,3:01.09,,Brazil,,BRA,4h2,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1180,4x400-metres-relay,relays,male,senior
596,3:01.09,,United States,,USA,1h2,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014,1180,4x400-metres-relay,relays,male,senior
596,3:01.09,,Arkansas,,INT,1f1,"Convention Center, Albuquerque, NM (USA) (i)",04 FEB 2023,1234,4x400-metres-relay,relays,male,senior
596,3:01.09,,Belgium,,BEL,2h2,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1180,4x400-metres-relay,relays,male,senior
605,3:01.10,,Florida,,INT,1f2,"Philadelphia, PA (USA)",24 APR 2004,1180,4x400-metres-relay,relays,male,senior
605,3:01.10,,Jamaica,,JAM,2,"Philadelphia, PA (USA)",24 APR 2004,1180,4x400-metres-relay,relays,male,senior
605,3:01.10,,France,,FRA,1,"Ullevi Stadium, Göteborg (SWE)",13 AUG 2006,1180,4x400-metres-relay,relays,male,senior
605,3:01.10,,Waco All-Stars,,INT,1,"Houston, TX (USA)",22 MAR 2008,1180,4x400-metres-relay,relays,male,senior
605,3:01.10,,Belgium,,BEL,1,"Olympisch Stadion, Amsterdam (NED)",10 JUL 2016,1180,4x400-metres-relay,relays,male,senior
605,3:01.10,,Cuba,,CUB,6,"Olympic Stadium, London (GBR)",13 AUG 2017,1180,4x400-metres-relay,relays,male,senior
611,3:01.11,,France,,FRA,2,"Olympiastadion, Helsinki (FIN)",14 AUG 1994,1180,4x400-metres-relay,relays,male,senior
611,3:01.11,,USC,,INT,1h2,"Sacramento, CA (USA)",26 MAY 2018,1180,4x400-metres-relay,relays,male,senior
613,3:01.12,,Finland,,FIN,6,"Olympiastadion, München (GER)",10 SEP 1972,1180,4x400-metres-relay,relays,male,senior
613,3:01.12,,Great Britain & NI B,,GBR,2,Praha (TCH),28 JUN 1987,1180,4x400-metres-relay,relays,male,senior
613,3:01.12,,United States Red,,USA,2,"Philadelphia, PA (USA)",26 APR 2008,1180,4x400-metres-relay,relays,male,senior
613,3:01.12,,Baylor,,INT,3,"Fayetteville, AR (USA)",13 JUN 2009,1180,4x400-metres-relay,relays,male,senior
613,3:01.12,,Florida,,USA,2,"Eugene, OR (USA)",10 JUN 2016,1180,4x400-metres-relay,relays,male,senior
618,3:01.13,,Nigeria,,NGR,4sf2,"Olympic Stadium, Seoul (KOR)",30 SEP 1988,1180,4x400-metres-relay,relays,male,senior
618,3:01.13,,German Democratic Republic,,GDR,4,"Olympic Stadium, Seoul (KOR)",01 OCT 1988,1180,4x400-metres-relay,relays,male,senior
618,3:01.13,,Texas A&M,,USA,1h1,"Eugene, OR (USA)",06 JUN 2018,1180,4x400-metres-relay,relays,male,senior
621,3:01.14,,Brazil,,BRA,11,"Tianhe Sports Center, Guangzhou (CHN)",11 MAY 2025,1179,4x400-metres-relay,relays,male,senior
622,3:01.15,,United States,,USA,1,"San Antonio, TX (USA)",11 AUG 2002,1179,4x400-metres-relay,relays,male,senior
622,3:01.15,,Kenya,,KEN,5,"DS, Daegu (KOR)",02 SEP 2011,1179,4x400-metres-relay,relays,male,senior
622,3:01.15,,Jamaica,,JAM,2,"Philadelphia, PA (USA)",27 APR 2013,1179,4x400-metres-relay,relays,male,senior
625,3:01.16,,Great Britain & NI,,GBR,6,"DS, Daegu (KOR)",02 SEP 2011,1179,4x400-metres-relay,relays,male,senior
625,3:01.16,,Colombia,,COL,1,Medellín (COL),10 JUL 2016,1179,4x400-metres-relay,relays,male,senior
625,3:01.16,,Belgium,,BEL,3f1,"The Bahamas National Stadium, Nassau (BAH)",05 MAY 2024,1179,4x400-metres-relay,relays,male,senior
628,3:01.17,,Bahamas,,BAH,1h1,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1179,4x400-metres-relay,relays,male,senior
628,3:01.17,,Jamaica,,JAM,2h2,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014,1179,4x400-metres-relay,relays,male,senior
628,3:01.17,,Cuba,,CUB,2h2,"CIBC, Toronto (CAN)",24 JUL 2015,1179,4x400-metres-relay,relays,male,senior
628,3:01.17,,Texas A&M,,USA,1f2,"Knoxville, TN (USA)",13 MAY 2018,1179,4x400-metres-relay,relays,male,senior
628,3:01.17,,Texas A&M,,INT,1sf2,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1179,4x400-metres-relay,relays,male,senior
633,3:01.18,,Federal Republic of Germany,,FRG,4sf2,"Stadio Olimpico, Roma (ITA)",05 SEP 1987,1179,4x400-metres-relay,relays,male,senior
633,3:01.18,,Brazil,,BRA,5,"CIBC, Toronto (CAN)",25 JUL 2015,1179,4x400-metres-relay,relays,male,senior
633,3:01.18,,Poland,,POL,2,"Olympisch Stadion, Amsterdam (NED)",10 JUL 2016,1179,4x400-metres-relay,relays,male,senior
633,3:01.18,,South Africa,,RSA,7h2,"National Stadium, Tokyo (JPN)",06 AUG 2021,1179,4x400-metres-relay,relays,male,senior
637,3:01.19,,Texas A&M,,INT,1,"Lexington, KY (USA)",18 MAY 2014,1179,4x400-metres-relay,relays,male,senior
638,3:01.20,,Great Britain & NI,,GBR,2h1,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992,1179,4x400-metres-relay,relays,male,senior
638,3:01.20,,Nigeria,,NGR,1,Johannesburg (RSA),18 SEP 1999,1179,4x400-metres-relay,relays,male,senior
638,3:01.20,,Nigeria,,NGR,1h5,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1179,4x400-metres-relay,relays,male,senior
638,3:01.20,,Florida,,INT,1f1,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1179,4x400-metres-relay,relays,male,senior
638,3:01.20,,Japan,,JPN,4f1,"The Bahamas National Stadium, Nassau (BAH)",05 MAY 2024,1179,4x400-metres-relay,relays,male,senior
643,3:01.21,,Great Britain & NI,,GBR,5,"Estadio Olímpico, Ciudad de México (MEX)",20 OCT 1968,1178,4x400-metres-relay,relays,male,senior
643,3:01.21,,Louisiana State,,INT,3,"Des Moines, IA (USA)",09 JUN 2012,1178,4x400-metres-relay,relays,male,senior
643,3:01.21,,Poland,,POL,7h1,"Stade de France, Paris (FRA)",09 AUG 2024,1178,4x400-metres-relay,relays,male,senior
646,3:01.22,,Great Britain & NI,,GBR,2sf3,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1178,4x400-metres-relay,relays,male,senior
646,3:01.22,,Great Britain & NI,,GBR,5,"Olympic Stadium, Sydney (AUS)",30 SEP 2000,1178,4x400-metres-relay,relays,male,senior
646,3:01.22,,Great Britain & NI,,GBR,4h1,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007,1178,4x400-metres-relay,relays,male,senior
646,3:01.22,,Cuba,,CUB,3,San José (CRC),09 AUG 2015,1178,4x400-metres-relay,relays,male,senior
646,3:01.22,,Florida,,USA,1h3,"Billy Hayes T& F Complex, Bloomington, IN (USA)",27 MAY 2022,1178,4x400-metres-relay,relays,male,senior
646,3:01.22,,Texas A&M,,INT,1h3,"John McDonnell Field, Fayetteville, AR (USA)",24 MAY 2024,1178,4x400-metres-relay,relays,male,senior
646,3:01.22,,Tennessee,,INT,5,"Hayward Field, Eugene, OR (USA)",07 JUN 2024,1178,4x400-metres-relay,relays,male,senior
653,3:01.23,,Texas A&M,,USA,2h2,"Sacramento, CA (USA)",26 MAY 2018,1178,4x400-metres-relay,relays,male,senior
653,3:01.23,,Italy,,ITA,7,"Nemzeti Atlétikai Központ, Budapest (HUN)",27 AUG 2023,1178,4x400-metres-relay,relays,male,senior
653,3:01.23,,Botswana,,BOT,12,"Tianhe Sports Center, Guangzhou (CHN)",10 MAY 2025,1178,4x400-metres-relay,relays,male,senior
653,3:01.23,,United States,,USA,34,"Tianhe Sports Center, Guangzhou (CHN)",10 MAY 2025,1178,4x400-metres-relay,relays,male,senior
657,3:01.24,,Poland,,POL,3f1,"Olympic Stadium, Cheboksary (RUS)",21 JUN 2015,1178,4x400-metres-relay,relays,male,senior
658,3:01.25,,NIKE,,INT,1,"Philadelphia, PA (USA)",25 APR 1998,1178,4x400-metres-relay,relays,male,senior
658,3:01.25,,South Africa,,RSA,5sf1,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1178,4x400-metres-relay,relays,male,senior
658,3:01.25,,Great Britain & NI,,GBR,1,"Olympiastadion, München (GER)",11 AUG 2002,1178,4x400-metres-relay,relays,male,senior
658,3:01.25,,Germany,,GER,21,"The Bahamas National Stadium, Nassau (BAH)",04 MAY 2024,1178,4x400-metres-relay,relays,male,senior
662,3:01.26,,Japan,,JPN,4h1,"National Stadium, Tokyo (JPN)",31 AUG 1991,1178,4x400-metres-relay,relays,male,senior
662,3:01.26,,Germany,,GER,1h1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1178,4x400-metres-relay,relays,male,senior
662,3:01.26,,Great Britain & NI,,GBR,5,"Commonwealth Stadium, Edmonton (CAN)",12 AUG 2001,1178,4x400-metres-relay,relays,male,senior
662,3:01.26,,Arizona State,,INT,1,"Tucson, AZ (USA)",15 MAY 2004,1178,4x400-metres-relay,relays,male,senior
662,3:01.26,,South Africa,,RSA,5h1,"National Stadium, Beijing (CHN)",22 AUG 2008,1178,4x400-metres-relay,relays,male,senior
662,3:01.26,,Florida,,USA,1f1,"Austin, TX (USA)",29 MAR 2014,1178,4x400-metres-relay,relays,male,senior
662,3:01.26,,Ireland,,IRL,8h2,"National Stadium, Beijing (CHN)",29 AUG 2015,1178,4x400-metres-relay,relays,male,senior
662,3:01.26,,Texas A&M,,USA,1sf1,"Austin, TX (USA)",05 JUN 2019,1178,4x400-metres-relay,relays,male,senior
670,3:01.27,,Spain,,ESP,1h1,"Olympiastadion, München (GER)",19 AUG 2022,1177,4x400-metres-relay,relays,male,senior
671,3:01.28,,Texas,,INT,3,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,1177,4x400-metres-relay,relays,male,senior
671,3:01.28,,LSU,,INT,5f2,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1177,4x400-metres-relay,relays,male,senior
673,3:01.29,,Trinidad and Tobago,,TTO,1,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022,1177,4x400-metres-relay,relays,male,senior
674,3:01.30,,Poland,,POL,2h5,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1177,4x400-metres-relay,relays,male,senior
674,3:01.30,,USC,,INT,2h1,"Eugene, OR (USA)",06 JUN 2018,1177,4x400-metres-relay,relays,male,senior
674,3:01.30,,Florida,,USA,1sf3,"Hayward Field, Eugene, OR (USA)",08 JUN 2022,1177,4x400-metres-relay,relays,male,senior
674,3:01.30,,Texas A&M,,INT,2f1,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1177,4x400-metres-relay,relays,male,senior
678,3:01.31,,France,,FRA,2h1,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1177,4x400-metres-relay,relays,male,senior
678,3:01.31,,United States,,USA,1,"Philadelphia, PA (USA)",28 APR 2018,1177,4x400-metres-relay,relays,male,senior
680,3:01.32,,Federal Republic of Germany,,FRG,3,Praha (TCH),28 JUN 1987,1177,4x400-metres-relay,relays,male,senior
680,3:01.32,,Poland,,POL,2h3,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,1177,4x400-metres-relay,relays,male,senior
680,3:01.32,,South Plains,,USA,1,"Lubbock, TX (USA)",05 MAY 2012,1177,4x400-metres-relay,relays,male,senior
680,3:01.32,,Netherlands,,NED,21,"Tianhe Sports Center, Guangzhou (CHN)",11 MAY 2025,1177,4x400-metres-relay,relays,male,senior
684,3:01.33,,Germany,,GER,2h1,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,1177,4x400-metres-relay,relays,male,senior
684,3:01.33,,Bahamas,,BAH,1h1,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003,1177,4x400-metres-relay,relays,male,senior
684,3:01.33,,Poland,,POL,2,"Stadio Luigi Ridolfi, Firenze (ITA)",19 JUN 2005,1177,4x400-metres-relay,relays,male,senior
684,3:01.33,,Bahamas,,BAH,1,Mayagüez (PUR),17 JUL 2011,1177,4x400-metres-relay,relays,male,senior
688,3:01.34,,Great Britain & NI,,GBR,1,"Crystal Palace, London (GBR)",11 SEP 1994,1176,4x400-metres-relay,relays,male,senior
688,3:01.34,,South Africa,,RSA,2,Johannesburg (RSA),18 SEP 1999,1176,4x400-metres-relay,relays,male,senior
688,3:01.34,,Russia,,RUS,2,"Olympiastadion, München (GER)",11 AUG 2002,1176,4x400-metres-relay,relays,male,senior
688,3:01.34,,Florida,,USA,1,"Eugene, OR (USA)",08 JUN 2013,1176,4x400-metres-relay,relays,male,senior
688,3:01.34,,Netherlands,,NED,5,"Olympiastadion, München (GER)",20 AUG 2022,1176,4x400-metres-relay,relays,male,senior
693,3:01.35,,Oceania,,AUS,3,"Bruce Stadium, Canberra (AUS)",06 OCT 1985,1176,4x400-metres-relay,relays,male,senior
693,3:01.35,,Japan,,JPN,3h1,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992,1176,4x400-metres-relay,relays,male,senior
693,3:01.35,,Great Britain & NI,,GBR,2sf2,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1176,4x400-metres-relay,relays,male,senior
693,3:01.35,,Bahamas,,BAH,3,Manchester (GBR),31 JUL 2002,1176,4x400-metres-relay,relays,male,senior
693,3:01.35,,Trinidad and Tobago,,TTO,3h2,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1176,4x400-metres-relay,relays,male,senior
693,3:01.35,,France,,FRA,7,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1176,4x400-metres-relay,relays,male,senior
693,3:01.35,,Belgium,,BEL,13,"Tianhe Sports Center, Guangzhou (CHN)",10 MAY 2025,1176,4x400-metres-relay,relays,male,senior
700,3:01.36,,Cuba,,CUB,2h3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1176,4x400-metres-relay,relays,male,senior
700,3:01.36,,Great Britain & NI,,GBR,1sf1,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996,1176,4x400-metres-relay,relays,male,senior
700,3:01.36,,Florida,,USA,4,"Sacramento, CA (USA)",11 JUN 2005,1176,4x400-metres-relay,relays,male,senior
703,3:01.37,,Italy,,ITA,4,"Neckarstadion, Stuttgart (GER)",31 AUG 1986,1176,4x400-metres-relay,relays,male,senior
703,3:01.37,,Jamaica,,JAM,1h2,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003,1176,4x400-metres-relay,relays,male,senior
703,3:01.37,,Germany,,GER,7,"DS, Daegu (KOR)",02 SEP 2011,1176,4x400-metres-relay,relays,male,senior
703,3:01.37,,United States,,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",19 APR 2025,1176,4x400-metres-relay,relays,male,senior
707,3:01.38,,Brazil,,BRA,1h3,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992,1176,4x400-metres-relay,relays,male,senior
707,3:01.38,,Poland,,POL,3sf3,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1176,4x400-metres-relay,relays,male,senior
707,3:01.38,,Jamaica,,JAM,3h3,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1176,4x400-metres-relay,relays,male,senior
707,3:01.38,,Arizona State,,USA,5,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1176,4x400-metres-relay,relays,male,senior
707,3:01.38,,Great Britain & NI,,GBR,23,"Tianhe Sports Center, Guangzhou (CHN)",10 MAY 2025,1176,4x400-metres-relay,relays,male,senior
712,3:01.39,,Baylor,,INT,1,"Des Moines, IA (USA)",25 APR 1998,1176,4x400-metres-relay,relays,male,senior
712,3:01.39,,Louisiana State,,INT,2,"Philadelphia, PA (USA)",24 APR 2004,1176,4x400-metres-relay,relays,male,senior
712,3:01.39,,Texas A&M,,USA,2f4,"College Station, TX (USA) (i)",10 MAR 2018,1230,4x400-metres-relay,relays,male,senior
712,3:01.39,,Hurdle Mechanic,,USA,1f2,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",02 APR 2022,1176,4x400-metres-relay,relays,male,senior
716,3:01.40,,United States,,USA,1h1,"Olympiastadion, Berlin (GER)",22 AUG 2009,1175,4x400-metres-relay,relays,male,senior
716,3:01.40,,France,,FRA,4h2,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1175,4x400-metres-relay,relays,male,senior
718,3:01.41,,GW Exp,,INT,2f1,"Gainesville, FL (USA)",03 APR 2010,1175,4x400-metres-relay,relays,male,senior
718,3:01.41,,IMG Academy,,INT,3f1,"Gainesville, FL (USA)",05 APR 2014,1175,4x400-metres-relay,relays,male,senior
718,3:01.41,,Colombia,,COL,1,"Estadio Atlético de la VIDENA, Lima (PER)",10 AUG 2019,1175,4x400-metres-relay,relays,male,senior
718,3:01.41,,Kenya,,KEN,7h2,"Nemzeti Atlétikai Központ, Budapest (HUN)",26 AUG 2023,1175,4x400-metres-relay,relays,male,senior
718,3:01.41,,Texas,,USA,6,"Hayward Field, Eugene, OR (USA)",07 JUN 2024,1175,4x400-metres-relay,relays,male,senior
723,3:01.42,,Spain,,ESP,3h1,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,1175,4x400-metres-relay,relays,male,senior
723,3:01.42,,Texas A&M,,INT,1f3,"Fayetteville, AR (USA)",31 MAY 2014,1175,4x400-metres-relay,relays,male,senior
723,3:01.42,,Texas A&M,,USA,1h3,"Fayetteville, AR (USA)",31 MAY 2014,1175,4x400-metres-relay,relays,male,senior
726,3:01.43,,Poland,,POL,2,"Olympic Stadium, Montréal (CAN)",31 JUL 1976,1175,4x400-metres-relay,relays,male,senior
726,3:01.43,,Zimbabwe,,ZIM,6,"Olympic Stadium, Athina (GRE)",10 AUG 1997,1175,4x400-metres-relay,relays,male,senior
726,3:01.43,,Trinidad and Tobago,,TTO,2,Nassau (BAH),11 JUL 2005,1175,4x400-metres-relay,relays,male,senior
726,3:01.43,,Florida,,INT,3f4,"College Station, TX (USA) (i)",10 MAR 2018,1229,4x400-metres-relay,relays,male,senior
726,3:01.43,,France,,FRA,4,"Stadio Olimpico, Roma (ITA)",12 JUN 2024,1175,4x400-metres-relay,relays,male,senior
731,3:01.44,,United States,,USA,1h4,"Memorial Coliseum, Los Angeles, CA (USA)",10 AUG 1984,1175,4x400-metres-relay,relays,male,senior
731,3:01.44,,Jamaica,,JAM,7,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 AUG 1993,1175,4x400-metres-relay,relays,male,senior
731,3:01.44,,Venezuela,,VEN,6f1,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014,1175,4x400-metres-relay,relays,male,senior
731,3:01.44,,Great Britain & NI,,GBR,3,"Olympisch Stadion, Amsterdam (NED)",10 JUL 2016,1175,4x400-metres-relay,relays,male,senior
731,3:01.44,,Germany,,GER,3h2,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1175,4x400-metres-relay,relays,male,senior
731,3:01.44,,Spain,,ESP,5,"Stadio Olimpico, Roma (ITA)",12 JUN 2024,1175,4x400-metres-relay,relays,male,senior
737,3:01.45,,Jamaica,,JAM,7,"National Stadium, Beijing (CHN)",23 AUG 2008,1175,4x400-metres-relay,relays,male,senior
737,3:01.45,,Spain,,ESP,4h2,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1175,4x400-metres-relay,relays,male,senior
739,3:01.46,,Europa,,INT,4,"Bruce Stadium, Canberra (AUS)",06 OCT 1985,1175,4x400-metres-relay,relays,male,senior
739,3:01.46,,Japan,,JPN,4sf1,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1175,4x400-metres-relay,relays,male,senior
739,3:01.46,,Baylor,,INT,1,"Durham, NC (USA)",03 JUN 2000,1175,4x400-metres-relay,relays,male,senior
739,3:01.46,,United States,,USA,1h2,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007,1175,4x400-metres-relay,relays,male,senior
739,3:01.46,,Pure Athletics,,USA,1f1,"Gainesville, FL (USA)",30 MAR 2019,1175,4x400-metres-relay,relays,male,senior
739,3:01.46,,Hungary,,HUN,1,"Stadion Śląski, Chorzów (POL)",16 AUG 2025,1175,4x400-metres-relay,relays,male,senior
745,3:01.47,,Europa,,INT,2,"Stadio Olimpico, Roma (ITA)",06 SEP 1981,1174,4x400-metres-relay,relays,male,senior
745,3:01.47,,Great Britain & NI,,GBR,2sf1,"Stadio Olimpico, Roma (ITA)",05 SEP 1987,1174,4x400-metres-relay,relays,male,senior
745,3:01.47,,Kenya Prisons,,KEN,2,"Nyayo National Stadium, Nairobi (KEN)",27 JUN 2025,1174,4x400-metres-relay,relays,male,senior
748,3:01.49,,United States,,USA,1,Ostrava (CZE),31 MAY 2001,1174,4x400-metres-relay,relays,male,senior
748,3:01.49,,United States,,USA,1,Burnaby (CAN),01 JUN 2002,1174,4x400-metres-relay,relays,male,senior
748,3:01.49,,Florida,,INT,2,"Austin, TX (USA)",02 APR 2004,1174,4x400-metres-relay,relays,male,senior
748,3:01.49,,Colombia,,COL,1,Cali (COL),26 JUN 2016,1174,4x400-metres-relay,relays,male,senior
752,3:01.50,,Bahamas,,BAH,3h5,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1174,4x400-metres-relay,relays,male,senior
752,3:01.50,,Great Britain & NI,,GBR,6f1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015,1174,4x400-metres-relay,relays,male,senior
752,3:01.50,,North Carolina A&T,,INT,5,"Austin, TX (USA)",07 JUN 2019,1174,4x400-metres-relay,relays,male,senior
752,3:01.50,,Florida,,INT,1h1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1174,4x400-metres-relay,relays,male,senior
756,3:01.51,,German Democratic Republic,,GDR,3,"Poljud Stadion, Split (CRO)",01 SEP 1990,1174,4x400-metres-relay,relays,male,senior
756,3:01.51,,Russia,,RUS,3h3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1174,4x400-metres-relay,relays,male,senior
756,3:01.51,,South Africa,,RSA,4sf3,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1174,4x400-metres-relay,relays,male,senior
756,3:01.51,,Russia,,RUS,4h3,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1174,4x400-metres-relay,relays,male,senior
756,3:01.51,,Arizona State,,INT,3,"Austin, TX (USA)",02 APR 2004,1174,4x400-metres-relay,relays,male,senior
756,3:01.51,,Trinidad and Tobago,,TTO,3,"Hampden Park, Glasgow (GBR)",02 AUG 2014,1174,4x400-metres-relay,relays,male,senior
756,3:01.51,,Houston,,USA,1f1,"Clemson, SC (USA) (i)",09 FEB 2019,1228,4x400-metres-relay,relays,male,senior
756,3:01.51,,Texas A&M,,INT,1,"Sun Angel Stadium, Tempe, AZ (USA)",19 MAR 2022,1174,4x400-metres-relay,relays,male,senior
756,3:01.51,,Georgia,,INT,2sf2,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023,1174,4x400-metres-relay,relays,male,senior
756,3:01.51,,Florida,,INT,1,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1174,4x400-metres-relay,relays,male,senior
766,3:01.52,,Italy,,ITA,7,"Olympic Stadium, Athina (GRE)",10 AUG 1997,1174,4x400-metres-relay,relays,male,senior
766,3:01.52,,Australia,,AUS,1,Canberra (AUS),26 JAN 2008,1174,4x400-metres-relay,relays,male,senior
766,3:01.52,,Penn State,,USA,1h2,"Des Moines, IA (USA)",07 JUN 2012,1174,4x400-metres-relay,relays,male,senior
766,3:01.52,,Stephen F. Austin,,USA,2,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1174,4x400-metres-relay,relays,male,senior
766,3:01.52,,Texas A&M,,USA,1,"Franklin Field, Philadelphia, PA (USA)",27 APR 2024,1174,4x400-metres-relay,relays,male,senior
766,3:01.52,,Florida,,USA,1f5,"Percy Beard Track, Gainesville, FL (USA)",19 APR 2025,1174,4x400-metres-relay,relays,male,senior
766,3:01.52,,South Florida,,INT,1h1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",30 MAY 2025,1174,4x400-metres-relay,relays,male,senior
773,3:01.53,,Japan,,JPN,2h1,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,1173,4x400-metres-relay,relays,male,senior
773,3:01.53,,Texas,,USA,2h3,"John McDonnell Field, Fayetteville, AR (USA)",24 MAY 2024,1173,4x400-metres-relay,relays,male,senior
775,3:01.54,,Florida State,,INT,1,"Philadelphia, PA (USA)",25 APR 2009,1173,4x400-metres-relay,relays,male,senior
775,3:01.54,,Bahamas,,BAH,3h2,"DS, Daegu (KOR)",01 SEP 2011,1173,4x400-metres-relay,relays,male,senior
775,3:01.54,,Central TX All Stars,,INT,1,"Austin, TX (USA)",31 MAR 2012,1173,4x400-metres-relay,relays,male,senior
775,3:01.54,,Trinidad and Tobago,,TTO,7h1,"Nemzeti Atlétikai Központ, Budapest (HUN)",26 AUG 2023,1173,4x400-metres-relay,relays,male,senior
779,3:01.55,,Texas A&M,,INT,1f1,"Austin, TX (USA)",03 APR 2010,1173,4x400-metres-relay,relays,male,senior
779,3:01.55,,Baylor,,INT,1f3,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",22 APR 2023,1173,4x400-metres-relay,relays,male,senior
781,3:01.56,,Mississippi State,,INT,3,"Des Moines, IA (USA)",11 JUN 2011,1173,4x400-metres-relay,relays,male,senior
781,3:01.56,,Australia,,AUS,4h2,"DS, Daegu (KOR)",01 SEP 2011,1173,4x400-metres-relay,relays,male,senior
781,3:01.56,,Great Britain & NI,,GBR,2,"Olympiastadion, Helsinki (FIN)",01 JUL 2012,1173,4x400-metres-relay,relays,male,senior
