rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
850,38.49,,USC,,USA,1,"Hayward Field, Eugene, OR (USA)",2022-06-10,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,USA,,2022
850,38.49,,Netherlands,,NED,3,"International Stadium, Gateshead (GBR)",2021-07-13,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,GBR,,2021
850,38.49,,Canada,,CAN,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-24,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,USA,,2021
850,38.49,,Cuba,,CUB,2sf1,"Estadio Olímpico, Barcelona (ESP)",1992-08-07,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,ESP,,1992
850,38.49,,Korea,,KOR,1,"Gumi Civic Stadium, Gumi (KOR)",2025-05-31,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,KOR,,2025
850,38.49,,Belgium,,BEL,12,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-11,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,CHN,,2025
850,38.49,,Botswana,,BOT,54,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-10,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,CHN,,2025
850,38.49,,Ghana,,GHA,31,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-10,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,CHN,,2025
850,38.49,,Jiangsu,,CHN,1,"Sports Center, Bengbu (CHN)",2025-06-15,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,CHN,,2025
850,38.49,,Saint Kitts and Nevis,,SKN,3,"DS, Daegu (KOR)",2011-09-04,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,KOR,,2011
850,38.49,,Florida,,USA,1h2,"Des Moines, IA (USA)",2011-06-08,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,USA,,2011
850,38.49,,Arkansas,,INT,1,"Sacramento, CA (USA)",2005-06-10,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,USA,,2005
850,38.49,,Italy,,ITA,4h3,"Luzhniki Stadion, Moskva (RUS)",2013-08-18,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,RUS,,2013
850,38.49,,Japan,,JPN,2,Incheon (KOR),2014-10-02,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,KOR,,2014
877,38.5,,Poland,,POL,4,"DS, Daegu (KOR)",2011-09-04,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,KOR,,2011
877,38.5,,Turkey,,TUR,2,Tarragona (ESP),2018-06-30,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,ESP,,2018
877,38.5,,PR of China,,CHN,1,Xi'an (CHN),2021-09-24,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,CHN,,2021
877,38.5,,Star Athletics,,INT,1,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-26,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,USA,,2022
877,38.5,,TCU,,INT,1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-13,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,USA,,2022
877,38.5,,Australia,,AUS,1,"SOPAC, Sydney (AUS)",2023-03-11,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,AUS,,2023
877,38.5,,United States,,USA,1sf2,"Olympiastadion, Helsinki (FIN)",1983-08-10,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,FIN,,1983
877,38.5,,Australia,,AUS,2,"Ullevi Stadium, Göteborg (SWE)",1995-08-13,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,SWE,,1995
877,38.5,,Soviet Union,,URS,2,"Olympiastadion, München (GER)",1972-09-10,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,GER,,1972
877,38.5,,United States Red,,USA,2f,Helsinki (FIN),2005-07-25,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,FIN,,2005
877,38.5,,Germany,,GER,3,München (GER),2004-08-08,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,GER,,2004
877,38.5,,Australia,,AUS,33,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,BAH,,2024
877,38.5,,Korea,,KOR,1,"Lohrheidestadion, Wattenscheid, Bochum (GER)",2025-07-27,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,GER,,2025
877,38.5,,Jamaica,,JAM,23,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,BAH,,2024
877,38.5,,Racers Lion Track Club,,JAM,1,Kingston (JAM),2013-02-23,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,JAM,,2013
877,38.5,,Texas A&M,,INT,1f2,"Lexington, KY (USA)",2014-05-18,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,USA,,2014
877,38.5,,Brazil,,BRA,1sf2,"Stade de France, Paris-St-Denis (FRA)",2003-08-30,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,FRA,,2003
877,38.5,,Poland,,POL,3sf1,"Stade de France, Paris-St-Denis (FRA)",2003-08-30,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,FRA,,2003
877,38.5,,South Africa,,RSA,1f1,Pretoria (RSA),2000-03-24,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,RSA,,2000
877,38.5,,Germany,,GER,1,Mannheim (GER),2010-07-03,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,GER,,2010
877,38.5,,United States Red,,USA,3,"Philadelphia, PA (USA)",2010-04-24,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,USA,,2010
877,38.5,,France,,FRA,1,"Stadio Olimpico, Roma (ITA)",2010-06-10,1187,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.5,ITA,,2010
1,38.51,,South Africa U20,,RSA,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-22,1187,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.51,KEN,,2021
2,38.61,,Jamaica U20,,JAM,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-22,1179,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.61,KEN,,2021
3,38.62,,United States U20,,USA,1,San José (CRC),2019-07-20,1178,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.62,CRC,,2019
4,38.66,,United States U20,,USA,1,"Stadio Zecchini, Grosseto (ITA)",2004-07-18,1175,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.66,ITA,,2004
5,38.67,,United States U20,,USA,1,"Estadio Olímpico, Barcelona (ESP)",2012-07-14,1174,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.67,ESP,,2012
6,38.7,,United States U20,,USA,1,"Hayward Field, Eugene, OR (USA)",2014-07-26,1172,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.7,USA,,2014
7,38.88,,United States U20,,USA,1,"Ratinan Stadion, Tampere (FIN)",2018-07-14,1158,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.88,FIN,,2018
8,38.9,,Poland U20,,POL,3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-22,1157,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.9,KEN,,2021
9,38.92,,United States U20,,USA,1,"National Stadium, Kingston (JAM)",2002-07-21,1155,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.92,JAM,,2002
10,38.93,,United States U20,,USA,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2016-07-23,1155,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.93,POL,,2016
10,38.93,,Poland U20,,POL,1h1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-21,1155,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.93,KEN,,2021
10,38.93,,United States U20,,USA,1,"Croix-Bleue Medavie Stadium, Moncton (CAN)",2010-07-24,1155,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.93,CAN,,2010
13,38.96,,Jamaica U20,,JAM,2,"Ratinan Stadion, Tampere (FIN)",2018-07-14,1152,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.96,FIN,,2018
13,38.96,,United States U20,,USA,1sf2,"Stadio Zecchini, Grosseto (ITA)",2004-07-17,1152,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.96,ITA,,2004
15,38.97,,Jamaica U20,,JAM,2,"Estadio Olímpico, Barcelona (ESP)",2012-07-14,1152,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.97,ESP,,2012
16,38.98,,United States U20,,USA,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2008-07-12,1151,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,38.98,POL,,2008
17,39.0,,United States U20,,USA,1,"Pullman, WA (USA)",1985-07-20,1149,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,39.0,USA,,1985
17,39.0,,Jamaica U20,,JAM,2h1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-21,1149,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,39.0,KEN,,2021
17,39.0,,United States U20,,USA,1,Air Force Academy (USA),1983-07-18,1149,4x100-metres-relay,relays,male,u20,4x100-metres-relay,track,39.0,USA,,1983
1,39.95,,Elite Speed Youth Track Club  U19,,USA,1f2,"Hoschton, GA (USA)",2015-07-12,1079,4x100-metres-relay,relays,male,u18,4x100-metres-relay,track,39.95,USA,,2015
2,39.97,,Jamaica U18,,JAM,1,Willemstad (AHO),2017-04-16,1077,4x100-metres-relay,relays,male,u18,4x100-metres-relay,track,39.97,AHO,,2017
