rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
751,42.81,,Poland,,POL,12,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1186,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.81,BAH,,2024
751,42.81,,South Carolina,,USA,1h3,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2025-05-31,1186,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.81,USA,,2025
751,42.81,,Switzerland,,SUI,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",2025-08-20,1186,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.81,SUI,,2025
751,42.81,,France,,FRA,6,"National Stadium, Tokyo (JPN)",2025-09-21,1186,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.81,JPN,,2025
751,42.81,,Switzerland,,SUI,7,"Hayward Field, Eugene, OR (USA)",2022-07-23,1186,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.81,USA,,2022
751,42.81,,Netherlands,,NED,5h1,"National Stadium, Tokyo (JPN)",2021-08-05,1186,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.81,JPN,,2021
751,42.81,,Germany,,GER,3h1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-21,1186,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.81,GER,,1993
751,42.81,,Germany,,GER,3,"SGJ, Johannesburg (RSA)",1998-09-13,1186,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.81,RSA,,1998
751,42.81,,United States Blue,,USA,1,"Philadelphia, PA (USA)",2006-04-29,1186,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.81,USA,,2006
751,42.81,,Federal Republic of Germany,,FRG,1,"Olympiastadion, München (GER)",1972-09-10,1186,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.81,GER,,1972
751,42.81,,Jamaica,,JAM,1,"Philadelphia, PA (USA)",2014-04-26,1186,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.81,USA,,2014
751,42.81,,Nigeria,,NGR,3,"Estadio Olímpico, Barcelona (ESP)",1992-08-08,1186,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.81,ESP,,1992
766,42.82,,Germany,,GER,2h2,"Olympic Stadium, Sydney (AUS)",2000-09-29,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,AUS,,2000
766,42.82,,USC,,USA,1,"Hayward Field, Eugene, OR (USA)",2021-06-12,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,USA,,2021
766,42.82,,United States,,USA,2sf1,"Olympic Stadium, Sydney (AUS)",2000-09-29,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,AUS,,2000
766,42.82,,Canada,,CAN,7,"National Stadium, Tokyo (JPN)",2025-09-21,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,JPN,,2025
766,42.82,,Texas,,INT,1,"Cushing Stadium, College Station, TX (USA)",2022-04-02,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,USA,,2022
766,42.82,,Switzerland,,SUI,3h1,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,QAT,,2019
766,42.82,,Texas A&M,,USA,1,"Des Moines, IA (USA)",2012-06-09,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,USA,,2012
766,42.82,,Jamaica,,JAM,1h1,"CIBC, Toronto (CAN)",2015-07-24,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,CAN,,2015
766,42.82,,Texas A&M,,INT,1,"Austin, TX (USA)",2017-04-01,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,USA,,2017
766,42.82,,Germany,,GER,4h2,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,QAT,,2019
766,42.82,,Nigeria,,NGR,3sf1,"Olympic Stadium, Sydney (AUS)",2000-09-29,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,AUS,,2000
766,42.82,,Great Britain & NI,,GBR,3h2,"Yanmar Stadium Nagai, Osaka (JPN)",2007-09-01,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,JPN,,2007
766,42.82,,Texas A&M,,USA,1,"Eugene, OR (USA)",2010-06-12,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,USA,,2010
766,42.82,,PR of China,,CHN,3h2,"National Stadium, Tokyo (JPN)",2021-08-05,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,JPN,,2021
766,42.82,,United States,,USA,2,"Stadio Olimpico, Roma (ITA)",1981-09-06,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,ITA,,1981
766,42.82,,Netherlands,,NED,2,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.82,SUI,,2021
782,42.83,,Germany,,GER,3sf2,"Ullevi Stadium, Göteborg (SWE)",1995-08-12,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,SWE,,1995
782,42.83,,South Carolina,,INT,2,"Sacramento, CA (USA)",2003-06-13,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,USA,,2003
782,42.83,,United States,,USA,3,"Estadio Olímpico, Barcelona (ESP)",1989-09-10,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,ESP,,1989
782,42.83,,North Carolina A&T,,INT,2f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-16,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,USA,,2022
782,42.83,,Texas,,INT,1,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-26,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,USA,,2022
782,42.83,,USA Red,,USA,2,"Flora Duffy Stadium, Devonshire (BER)",2023-05-21,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,BER,,2023
782,42.83,,Arkansas,,INT,4,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-10,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,USA,,2023
782,42.83,,Australia,,AUS,23,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,BAH,,2024
782,42.83,,Poland,,POL,5h2,"National Stadium, Tokyo (JPN)",2025-09-20,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,JPN,,2025
782,42.83,,Netherlands,,NED,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",2024-08-22,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,SUI,,2024
782,42.83,,Côte d’Ivoire,,CIV,33,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,BAH,,2024
782,42.83,,PR of China,,CHN,1,Incheon (KOR),2014-10-02,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,KOR,,2014
782,42.83,,Great Britain & NI,,GBR,1h1,"Olympiastadion, München (GER)",2022-08-19,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,GER,,2022
782,42.83,,PR of China,,CHN,1,"Todoroki Stadium, Kawasaki (JPN)",2016-05-08,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.83,JPN,,2016
796,42.84,,LSU,,INT,2,"Hayward Field, Eugene, OR (USA)",2021-06-12,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,USA,,2021
796,42.84,,Netherlands,,NED,1,"International Stadium, Gateshead (GBR)",2021-07-13,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,GBR,,2021
796,42.84,,France,,FRA,2,München (GER),2004-08-08,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,GER,,2004
796,42.84,,Russia,,RUS,4sf1,"Olympic Stadium, Sydney (AUS)",2000-09-29,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,AUS,,2000
796,42.84,,England,,GBR,3,Manchester (GBR),2002-07-31,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,GBR,,2002
796,42.84,,Italy,,ITA,3,"Olympiastadion, München (GER)",2022-08-21,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,GER,,2022
796,42.84,,Spain,,ESP,5,"Stadio Olimpico, Roma (ITA)",2024-06-12,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,ITA,,2024
796,42.84,,USC,,USA,1h3,"Sacramento, CA (USA)",2019-05-25,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,USA,,2019
796,42.84,,Pure Athletics,,INT,1f1,"Gainesville, FL (USA)",2010-04-03,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,USA,,2010
796,42.84,,Texas A&M,,USA,1h1,"Eugene, OR (USA)",2013-06-05,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,USA,,2013
796,42.84,,Great Britain & NI,,GBR,3f1,"T. Robinson Stadium, Nassau (BAH)",2015-05-03,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,BAH,,2015
796,42.84,,France,,FRA,3,"Olympic Stadium, London (GBR)",2016-07-22,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,GBR,,2016
796,42.84,,Germany,,GER,1f1,"T. Robinson Stadium, Nassau (BAH)",2017-04-23,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,BAH,,2017
796,42.84,,Houston,,INT,1f2,"University of South Florida Track & Field Stadium, Tampa, FL (USA)",2021-05-16,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,USA,,2021
796,42.84,,Texas,,USA,2sf2,"Austin, TX (USA)",2019-06-06,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,USA,,2019
796,42.84,,LSU,,INT,2sf3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-08,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,USA,,2023
796,42.84,,Poland,,POL,5f2,"Estadio Vallehermoso, Madrid (ESP)",2025-06-28,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,ESP,,2025
796,42.84,,Australia Gold,,AUS,1,"SOPAC, Sydney (AUS)",2025-03-15,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,AUS,,2025
796,42.84,,Italy,,ITA,6h1,"National Stadium, Tokyo (JPN)",2021-08-05,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,JPN,,2021
796,42.84,,Bahamas,,BAH,1f1,Montauban (FRA),2000-08-15,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,FRA,,2000
796,42.84,,France,,FRA,5,"Lenin Stadium, Moskva (URS)",1980-08-01,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,URS,,1980
796,42.84,,Kentucky,,INT,1f2,"Fayetteville, AR (USA)",2018-04-28,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,USA,,2018
796,42.84,,PR of China,,CHN,2,Jakarta (INA),2018-08-30,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,INA,,2018
796,42.84,,University of Texas,,INT,1,"Sacramento, CA (USA)",2006-06-09,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,USA,,2006
796,42.84,,University of Texas,,INT,1,"Austin, TX (USA)",2006-04-08,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,USA,,2006
796,42.84,,Louisiana State,,INT,1,"Baton Rouge, LA (USA)",2008-04-19,1185,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.84,USA,,2008
822,42.85,,Kentucky,,USA,4,"Starkville, MS (USA)",2015-05-16,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,USA,,2015
822,42.85,,Belgium,,BEL,6f1,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-11,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,CHN,,2025
822,42.85,,Florida,,USA,1f1,"Gainesville, FL (USA)",2016-04-02,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,USA,,2016
822,42.85,,Belgium,,BEL,1h1,"Yanmar Stadium Nagai, Osaka (JPN)",2007-09-01,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,JPN,,2007
822,42.85,,International All Stars,,INT,1,"Walnut, CA (USA)",2008-04-20,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,USA,,2008
822,42.85,,Louisiana State,,INT,2,"Des Moines, IA (USA)",2008-06-13,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,USA,,2008
822,42.85,,Ukraine,,UKR,1f2,"Olympiastadion, Stockholm (SWE)",2011-06-18,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,SWE,,2011
822,42.85,,Brazil,,BRA,1,Guadalajara (MEX),2011-10-28,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,MEX,,2011
822,42.85,,LSU,,INT,2h2,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2025-05-31,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,USA,,2025
822,42.85,,Texas,,INT,2h3,"Cushing Stadium, College Station, TX (USA)",2025-05-31,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,USA,,2025
822,42.85,,France,,FRA,4,"Olympiastadion, Helsinki (FIN)",2005-08-13,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,FIN,,2005
822,42.85,,Trinidad and Tobago,,TTO,5h1,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-25,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,HUN,,2023
822,42.85,,USA Red,,USA,1,"Percy Beard Track, Gainesville, FL (USA)",2024-03-30,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,USA,,2024
822,42.85,,Spain,,ESP,43,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,BAH,,2024
822,42.85,,Ohio State,,INT,5,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-10,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,USA,,2023
822,42.85,,Belgium,,BEL,4h2,"Stadio Olimpico, Roma (ITA)",2024-06-11,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,ITA,,2024
822,42.85,,LSU,,INT,2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-30,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,USA,,2022
822,42.85,,Great Britain & NI B,,GBR,4,"Olympic Stadium, London (GBR)",2018-07-22,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,GBR,,2018
822,42.85,,Canada,,CAN,4f1,"T. Robinson Stadium, Nassau (BAH)",2015-05-03,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,BAH,,2015
822,42.85,,Germany,,GER,3sf2,"Olympic Stadium, Sydney (AUS)",2000-09-29,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,AUS,,2000
822,42.85,,France,,FRA,4,"Estadio Olímpico, Barcelona (ESP)",1992-08-08,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,ESP,,1992
822,42.85,,USC,,USA,1,"Palo Alto, CA (USA)",2018-05-13,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.85,USA,,2018
844,42.86,,France,,FRA,1h2,"Olympiastadion, Helsinki (FIN)",2005-08-12,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.86,FIN,,2005
844,42.86,,Germany,,GER,1,"Mommsenstadion, Berlin (GER)",2024-07-26,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.86,GER,,2024
844,42.86,,University of Texas,,USA,3,"Sacramento, CA (USA)",2003-06-13,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.86,USA,,2003
844,42.86,,Poland,,POL,5h1,"Stade de France, Paris (FRA)",2024-08-08,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.86,FRA,,2024
844,42.86,,United States,,USA,13,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-10,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.86,CHN,,2025
844,42.86,,France,,FRA,6f2,"Estadio Vallehermoso, Madrid (ESP)",2025-06-28,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.86,ESP,,2025
844,42.86,,Netherlands,,NED,1,"Letzigrund, Zürich (SUI)",2023-08-31,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.86,SUI,,2023
844,42.86,,Louisiana State,,USA,2,"Austin, TX (USA)",2017-04-01,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.86,USA,,2017
844,42.86,,Oregon,,INT,1sf1,"Hayward Field, Eugene, OR (USA)",2021-06-10,1184,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.86,USA,,2021
853,42.87,,PR of China,,CHN,1,Doha (QAT),2019-04-23,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,QAT,,2019
853,42.87,,Ohio State,,INT,1h3,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-28,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,USA,,2022
853,42.87,,TCU,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2025-03-29,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,USA,,2025
853,42.87,,LSU,,INT,1,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-27,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,USA,,2021
853,42.87,,Germany,,GER,3,"Olympiastadion, Berlin (GER)",2009-08-22,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,GER,,2009
853,42.87,,Texas A&M,,USA,1,"Austin, TX (USA)",2011-04-09,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,USA,,2011
853,42.87,,Kersee All-Stars,,USA,1,"Walnut, CA (USA)",2012-04-21,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,USA,,2012
853,42.87,,Great Britain & NI,,GBR,3,"Luzhniki Stadion, Moskva (RUS)",2013-08-18,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,RUS,,2013
853,42.87,,Trinidad and Tobago,,TTO,2h2,"T. Robinson Stadium, Nassau (BAH)",2015-05-03,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,BAH,,2015
853,42.87,,Switzerland,,SUI,2h1,"Olympisch Stadion, Amsterdam (NED)",2016-07-09,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,NED,,2016
853,42.87,,Oregon,,INT,1f2,"Katherine B. Loker Stadium, Los Angeles, CA (USA)",2021-05-16,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,USA,,2021
853,42.87,,France,,FRA,1h2,"Népstadion, Budapest (HUN)",1998-08-22,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,HUN,,1998
853,42.87,,Switzerland,,SUI,7f2,"Estadio Vallehermoso, Madrid (ESP)",2025-06-28,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,ESP,,2025
853,42.87,,USA Blue,,USA,3,"Flora Duffy Stadium, Devonshire (BER)",2023-05-21,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,BER,,2023
853,42.87,,Georgia,,USA,6,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-10,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,USA,,2023
853,42.87,,USA White,,USA,5,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,USA,,2023
853,42.87,,Texas Tech,,INT,5,"Hayward Field, Eugene, OR (USA)",2024-06-08,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,USA,,2024
853,42.87,,USC,,USA,1f2,"Potts Field, Boulder, CO (USA)",2024-05-12,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,USA,,2024
853,42.87,,United States Red,,USA,1,"Philadelphia, PA (USA)",2007-04-28,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,USA,,2007
853,42.87,,Great Britain & NI,,GBR,4,"Yanmar Stadium Nagai, Osaka (JPN)",2007-09-01,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,JPN,,2007
853,42.87,,University of Texas,,INT,1,"Sacramento, CA (USA)",2005-06-10,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.87,USA,,2005
874,42.88,,Netherlands,,NED,24,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.88,BAH,,2024
874,42.88,,Netherlands,,NED,5h1,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.88,BRA,,2016
874,42.88,,Netherlands,,NED,1f2,"Pankritio Stadium, Herakleion (GRE)",2015-06-20,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.88,GRE,,2015
874,42.88,,Spain,,ESP,31,"The Bahamas National Stadium, Nassau (BAH)",2024-05-05,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.88,BAH,,2024
874,42.88,,Oregon,,USA,1,"Eugene, OR (USA)",2016-04-09,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.88,USA,,2016
874,42.88,,USC,,USA,2sf2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-08,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.88,USA,,2023
874,42.88,,USC,,USA,1h1,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.88,USA,,2021
874,42.88,,Trinidad and Tobago,,TTO,5f1,"T. Robinson Stadium, Nassau (BAH)",2015-05-03,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.88,BAH,,2015
3,42.88,,United States U20,,USA,1,"Estadio Jose A. Figueroa Freyre, Mayagüez (PUR)",2023-08-05,1183,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,42.88,PUR,,2023
874,42.88,,United States,,USA,1,"Estadio Olímpico, Ciudad de México (MEX)",1968-10-20,1183,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.88,MEX,,1968
